94,-26,5485.3,26.1549,7.46617,1.08566E-05,-1.7,0.0244322
94,-25,4856.26,53.5482,5.42266,0.000010816,-1.8,0.0208027
94,-25,6142.2,28.3517,10.1584,1.02571E-05,-1.8,0.0212398
94,-25,5112.22,25.317,9.85153,3.87128E-06,-1.8,0.0233758
95,-25,5824.53,29.2267,8.98725,6.1263E-06,-1.8,0.0236364
95,-25,6360.53,27.0799,10.3167,1.18412E-05,-1.8,0.0242696
95,-24,4662.92,32.4614,9.93337,1.30634E-05,-1.9,0.0226767
95,-24,5191.89,29.7717,9.42956,1.30974E-05,-1.9,0.0217723
95,-24,5512.39,28.1278,8.752,1.00135E-05,-1.9,0.0227971
95,-24,5649.76,29.5316,9.88012,7.58384E-06,-1.9,0.0219715
95,-24,5258.06,27.7772,11.6648,1.20675E-05,-1.9,0.022116
96,-23,4451.24,30.2704,9.21336,1.06872E-05,-1.9,0.0222535
96,-23,5248.85,28.3011,10.8947,1.07226E-05,-1.9,0.0223979
96,-23,5802.57,31.5925,13.2541,9.53909E-06,-1.9,0.0220521
96,-23,5769.6,27.7779,11.3799,9.21711E-06,-1.9,0.0222698
96,-23,5138.86,24.1158,8.67954,6.67534E-06,-1.9,0.022103
96,-22,6142.15,29.711,12.431,0.000006539,-1.9,0.0219975
96,-22,5095.73,29.4979,10.6912,7.17351E-06,-1.9,0.0229972
97,-22,5770.17,29.2822,9.43099,1.37403E-05,-1.9,0.0247043
97,-22,5687.14,27.6468,12.8986,7.77946E-06,-1.9,0.0230042
97,-22,5248.46,28.9016,9.19266,1.58052E-05,-1.9,0.0214262
97,-21,5064.78,27.3363,9.36948,0.000008773,-1.9,0.0227867
97,-21,5172.78,23.859,9.95195,1.47228E-05,-1.9,0.0221742
97,-21,4832.16,31.5751,10.3389,1.09207E-05,-1.9,0.0213992
97,-21,6586.83,28.2246,11.9761,8.76829E-06,-1.9,0.0214307
98,-21,4823.09,30.7693,9.32108,5.65964E-06,-1.9,0.0231017
98,-20,5133.34,27.6779,10.8135,1.31951E-05,-1.9,0.0231689
98,-20,5378.48,30.3415,11.0011,8.56727E-06,-1.9,0.0221411
98,-20,5280.55,27.8674,9.31748,1.35094E-05,-1.9,0.0239378
98,-20,4075.46,30.385,7.56469,9.60181E-06,-1.9,0.0202828
98,-20,6112.72,30.5479,11.9806,8.66486E-06,-1.9,0.0214687
98,-19,5410.68,29.3899,7.50305,4.90426E-06,-1.9,0.0226655
99,-19,4208.33,29.1974,9.13056,8.40207E-06,-1.9,0.0216696
99,-19,6222.58,28.8801,11.6098,9.53935E-06,-1.9,0.0217707
99,-19,5144.54,29.8333,10.3805,1.92341E-05,-1.9,0.0240222
