21.79,0
22.24,1
22.11,3
21.17,0
22.55,1
21.82,0
22.14,1
23.86,0
22.95,0
23.49,0
22.86,0
24.63,3
23.22,1
23.09,1
23.15,1
23.22,1
23.24,0
23.3,1
23.12,0
22.69,0
22.59,1
23.64,3
24.24,1
23.33,1
23.79,1
23.73,0
23.9,1
24.42,0
23.77,4
24.64,2
23.72,3
22.24,3
24.06,1
23.17,1
23.19,0
23.39,1
23.16,1
24.68,4
23.69,1
22.85,0
22.97,0
24.31,0
22.88,0
23.57,0
24.05,4
22.83,0
24.15,1
24.27,0
22.64,1
24.16,1
22.14,0
22.27,0
21.81,0
21.49,0
21.64,0
21.4,0
22.39,2
20.98,0
19.94,0
20.24,0
19.13,0
21.72,4
18.64,0
19.44,0
23.06,4
20.17,0
21.62,2
20.63,0
19.63,0
20.65,2
22.48,1
22.89,4
21.53,0
22.08,0
22.75,0
22.16,1
22.18,1
23.75,1
23.27,1
23.83,4
22.88,1
25.05,4
21.04,1
20.78,1
21.64,1
