19.62,1
20.93,2
22.6,3
18.99,1
21.22,2
19.27,1
20.15,2
20.42,2
19.34,1
20.62,2
19.88,1
23.94,3
20.74,2
20.6,2
20.97,2
21.41,2
20.49,2
20.91,2
20.52,2
19.97,1
21.11,2
22.95,3
21.97,2
21.12,2
20.97,2
20.85,2
21.44,2
21.12,2
24.41,4
22.38,3
23.03,3
22.22,3
21.68,2
20.97,2
20.32,2
20.8,2
21.31,2
24.74,4
21.0,2
20.06,2
19.7,1
20.99,2
19.57,1
20.0,2
25.12,4
19.94,1
22.03,3
21.04,2
21.03,2
21.89,2
19.27,1
19.73,1
18.96,1
18.11,1
18.98,1
18.79,1
21.37,2
17.92,0
18.44,1
18.94,1
17.73,0
25.79,4
18.09,1
18.14,1
24.31,4
18.1,1
21.52,2
18.89,1
17.96,0
20.42,2
20.45,2
24.81,4
19.02,1
19.93,1
20.11,2
20.76,2
20.12,2
21.85,2
20.67,2
24.43,4
20.53,2
25.13,4
19.61,1
19.61,1
19.9,1
