094,-26,231,-18
094,-25,231,-18
094,-25,231,-18
094,-25,231,-18
095,-25,231,-18
095,-25,231,-18
095,-24,231,-18
095,-24,231,-18
095,-24,231,-18
095,-24,231,-18
095,-24,231,-18
096,-23,231,-18
096,-23,231,-18
096,-23,231,-18
096,-23,231,-18
096,-23,231,-18
096,-22,231,-18
096,-22,231,-18
097,-22,231,-18
097,-22,231,-18
097,-22,231,-18
097,-21,231,-18
097,-21,231,-18
097,-21,231,-18
097,-21,231,-18
098,-21,231,-18
098,-20,231,-18
098,-20,231,-18
098,-20,231,-18
098,-20,231,-18
098,-20,231,-18
098,-19,231,-18
099,-19,231,-18
099,-19,231,-18
099,-19,231,-18
099,-19,231,-18
099,-18,231,-18
099,-18,231,-18
099,-18,231,-18
100,-18,231,-18
100,-18,231,-18
100,-17,231,-18
100,-17,231,-18
100,-17,231,-18
100,-17,231,-18
100,-17,231,-18
100,-16,231,-18
101,-16,231,-18
101,-16,231,-18
101,-16,231,-18
101,-16,231,-18
101,-15,231,-18
101,-15,231,-18
101,-15,231,-18
102,-15,231,-18
102,-15,231,-18
102,-14,231,-18
102,-14,231,-18
102,-14,231,-18
102,-14,231,-18
102,-14,231,-18
103,-14,231,-18
103,-13,231,-18
103,-13,231,-18
103,-13,231,-18
103,-13,231,-18
103,-13,231,-18
103,-12,231,-18
104,-12,231,-18
104,-12,231,-18
104,-12,231,-18
104,-12,231,-18
104,-11,231,-18
104,-11,231,-18
104,-11,231,-18
104,-11,231,-18
105,-11,231,-18
105,-10,231,-18
105,-10,231,-18
105,-10,231,-18
105,-10,231,-18
105,-10,231,-18
105,-9,231,-18
106,-9,231,-18
106,-9,231,-18
106,-9,231,-18
106,-9,231,-18
106,-8,231,-18
106,-8,231,-18
106,-8,231,-18
107,-8,231,-18
107,-8,231,-18
107,-8,231,-18
107,-7,231,-18
107,-7,231,-18
107,-7,231,-18
107,-7,231,-18
108,-7,231,-18
108,-6,231,-18
108,-6,231,-18
108,-6,231,-18
108,-6,231,-18
108,-6,231,-18
108,-5,231,-18
109,-5,231,-18
109,-5,231,-18
109,-5,231,-18
109,-5,231,-18
109,-5,231,-18
109,-4,231,-18
109,-4,231,-18
110,-4,231,-18
110,-4,231,-18
110,-4,231,-18
110,-3,231,-18
110,-3,231,-18
110,-3,231,-18
110,-3,231,-18
111,-3,231,-18
111,-2,231,-18
111,-2,231,-18
111,-2,231,-18
111,-2,231,-18
111,-2,231,-18
112,-2,231,-18
112,-1,231,-18
112,-1,231,-18
112,-1,231,-18
112,-1,231,-18
112,-1,231,-18
112,00,231,-18
113,00,231,-18
113,00,231,-18
113,00,231,-18
113,00,231,-18
113,00,231,-18
113,00,231,-18
113,00,231,-18
114,00,231,-18
114,00,231,-18
114,00,231,-18
114,01,231,-18
114,01,231,-18
114,01,231,-18
115,01,231,-18
115,01,231,-18
115,02,231,-18
115,02,231,-18
115,02,231,-18
115,02,231,-18
115,02,231,-18
116,02,231,-18
116,03,231,-18
116,03,231,-18
116,03,231,-18
116,03,231,-18
116,03,231,-18
117,03,231,-18
117,04,231,-18
117,04,231,-18
117,04,231,-18
117,04,231,-18
117,04,231,-18
117,05,231,-18
118,05,231,-18
118,05,231,-18
118,05,231,-18
118,05,231,-18
118,05,231,-18
118,06,231,-18
119,06,231,-18
119,06,231,-18
119,06,231,-18
119,06,231,-18
119,06,231,-18
119,07,231,-18
120,07,231,-18
120,07,231,-18
120,07,231,-18
120,07,231,-18
120,08,231,-18
