066,-10,28,11
066,-10,28,11
067,-9,28,11
067,-9,28,11
067,-9,28,11
067,-9,28,11
067,-9,28,11
067,-9,28,11
068,-8,28,11
068,-8,28,11
068,-8,28,11
068,-8,28,11
068,-8,28,11
068,-7,28,11
069,-7,28,11
069,-7,28,11
069,-7,28,11
069,-7,28,11
069,-6,28,11
069,-6,28,11
070,-6,28,11
070,-6,28,11
070,-6,28,11
070,-6,28,11
070,-5,28,11
070,-5,28,11
070,-5,28,11
071,-5,28,11
071,-5,28,11
071,-4,28,11
071,-4,28,11
071,-4,28,11
071,-4,28,11
072,-4,28,11
072,-3,28,11
072,-3,28,11
072,-3,28,11
072,-3,28,11
072,-3,28,11
072,-2,28,11
073,-2,28,11
073,-2,28,11
073,-2,28,11
073,-2,28,11
073,-2,28,11
073,-1,28,11
074,-1,28,11
074,-1,28,11
074,-1,28,11
074,-1,28,11
074,00,28,11
074,00,28,11
074,00,28,11
075,00,28,11
075,00,28,11
075,00,28,11
075,00,28,11
075,00,28,11
075,00,28,11
075,00,28,11
076,01,28,11
076,01,28,11
076,01,28,11
076,01,28,11
076,01,28,11
076,02,28,11
077,02,28,11
077,02,28,11
077,02,28,11
077,02,28,11
077,03,28,11
077,03,28,11
077,03,28,11
078,03,28,11
078,03,28,11
078,04,28,11
078,04,28,11
078,04,28,11
078,04,28,11
078,04,28,11
079,04,28,11
079,05,28,11
079,05,28,11
079,05,28,11
079,05,28,11
079,05,28,11
079,06,28,11
080,06,28,11
080,06,28,11
080,06,28,11
080,06,28,11
080,07,28,11
080,07,28,11
080,07,28,11
081,07,28,11
081,07,28,11
081,08,28,11
081,08,28,11
081,08,28,11
081,08,28,11
081,08,28,11
082,09,28,11
082,09,28,11
082,09,28,11
082,09,28,11
082,09,28,11
082,10,28,11
083,10,28,11
083,10,28,11
083,10,28,11
083,10,28,11
083,11,28,11
083,11,28,11
083,11,28,11
084,11,28,11
084,11,28,11
084,12,28,11
084,12,28,11
084,12,28,11
084,12,28,11
084,12,28,11
085,13,28,11
085,13,28,11
085,13,28,11
