44,33,22,7,3,2,2,1,0,0,0,67,30,13,6,6,6,4,2,2,2,0,0,0,0,1
35,30,17,13,4,2,2,1,0,0,0,67,29,16,4,3,2,2,2,2,2,0,0,0,0,2
55,42,38,24,15,10,9,7,5,4,4,86,42,38,29,28,21,17,13,10,9,3,1,1,1,4
57,45,29,4,0,0,0,0,0,0,0,74,37,17,5,0,0,0,0,0,0,0,0,0,0,2
45,28,13,8,6,2,2,2,2,2,2,85,19,9,4,3,2,2,2,2,2,0,0,0,0,4
75,34,9,3,0,0,0,0,0,0,0,96,22,4,1,0,0,0,0,0,0,0,0,0,0,1
126,75,27,7,1,0,0,0,0,0,0,171,89,55,27,21,14,8,5,3,2,0,0,0,0,1
121,93,69,49,36,31,25,16,15,13,13,132,90,72,62,55,50,45,42,38,36,8,7,5,5,2
44,37,25,19,15,13,10,8,8,4,0,76,37,22,15,10,9,9,5,3,3,0,0,0,0,1
37,30,21,10,1,0,0,0,0,0,0,53,27,9,4,4,4,3,2,1,1,0,0,0,0,4
42,27,12,6,3,3,1,0,0,0,0,76,20,7,6,6,4,4,4,3,3,0,0,0,0,1
213,128,73,49,29,18,14,11,9,9,9,238,152,114,97,76,61,51,38,32,25,1,0,0,0,2
37,26,21,17,2,2,2,2,2,2,2,79,21,9,4,4,4,4,4,3,3,0,0,0,0,1
99,51,27,18,16,10,9,9,9,8,8,130,67,47,26,18,12,11,9,7,6,0,0,0,0,4
47,20,9,3,2,2,2,2,2,2,1,92,8,5,5,4,4,4,3,2,2,0,0,0,0,0
64,27,15,5,2,2,2,2,2,2,2,129,27,15,7,6,4,3,2,2,2,0,0,0,0,0
233,175,120,94,77,63,54,45,35,22,17,254,191,155,128,111,99,84,74,66,60,11,1,0,0,1
218,138,54,35,27,16,10,6,5,4,4,229,144,95,64,43,36,29,24,21,20,0,0,0,0,4
224,158,100,76,61,52,43,40,30,27,24,235,171,124,99,81,71,64,62,58,57,19,9,3,0,1
53,40,19,7,2,0,0,0,0,0,0,62,35,6,2,2,1,1,0,0,0,0,0,0,0,1
126,56,26,10,3,1,0,0,0,0,0,154,77,39,26,13,6,5,3,2,1,0,0,0,0,3
240,157,78,34,12,7,2,1,0,0,0,267,188,145,111,87,66,48,34,19,11,0,0,0,0,0
125,89,67,49,35,23,15,11,10,8,4,124,89,73,63,55,50,45,38,31,30,3,0,0,0,3
208,134,62,35,26,23,18,16,13,10,6,211,145,106,76,61,48,40,34,32,30,8,1,0,0,0
168,94,24,8,1,0,0,0,0,0,0,157,80,48,23,12,9,4,3,3,1,0,0,0,0,3
110,67,30,16,12,11,5,4,3,3,2,148,71,38,28,23,20,18,14,14,12,1,1,0,0,4
214,151,85,69,57,49,36,28,15,11,4,236,173,125,96,81,70,63,54,52,52,8,0,0,0,3
71,46,31,22,19,18,18,17,17,17,14,114,48,36,28,26,24,23,22,21,20,7,5,4,2,3
