6.6,69,0,0,8028.31,23.1801
6.6,69,0.4,9,7805.67,22.9801
6.6,69,0,9,7611.71,22.7542
6.6,69,0,0,7425.48,22.4983
6.6,69,0.4,9,7267.72,22.3016
6.6,69,0.4,9,7159.74,22.2491
6.5,69,0.4,9,7066.39,22.2201
6.5,69,0.9,9,6961.57,22.1363
6.5,69,0.9,9,6829.75,21.9427
6.5,69,0.9,9,6692.27,21.7086
6.4,69,0.9,9,6549.28,21.4283
6.4,69,0.4,9,6412.65,21.1344
6.4,69,0,9,6284.81,20.849
6.4,69,0.4,9,6157.29,20.5443
6.4,69,0,9,6027.96,20.2168
6.4,69,0.4,9,5905.03,19.8806
6.4,69,1.3,9,5794.56,19.576
6.4,69,0.9,9,5690.54,19.2861
6.4,68,0.9,9,5599.77,19.0343
6.4,68,0.9,9,5520.13,18.8027
6.4,68,0.9,9,5448.82,18.6054
6.4,68,0,9,5394.59,18.4526
6.4,68,0,9,5340.96,18.307
6.4,68,0,0,5264.61,18.0529
6.4,68,0,9,5179,17.7426
6.4,68,0,0,4831.13,16.0936
6.4,68,0,9,4445.56,14.2265
6.4,69,0,0,4289.15,13.4974
6.4,69,0,9,4146.17,12.7885
6.4,69,0,9,4029.55,12.1772
6.5,69,0,9,3980.56,11.917
6.5,69,0,0,3926.84,11.633
6.5,69,0,0,3933.36,11.6758
6.5,69,0.4,9,3971.73,11.9062
6.5,69,0,9,3945.92,11.7612
6.6,69,0,0,3952.13,11.7995
6.6,69,0,9,4000.41,12.0894
6.6,69,0,9,4003.54,12.1131
6.6,69,0,9,3971.48,11.9091
6.6,69,0,9,3974.05,11.9315
6.6,69,0,9,3979.52,11.9627
6.7,69,0,0,3976.39,11.9485
6.7,69,0,9,3983.99,11.9858
6.7,69,0,9,3992.49,12.0465
6.8,69,0,0,3994.78,12.0529
6.8,69,0,9,4011.52,12.1671
6.8,69,0,9,4021.86,12.2351
6.8,69,0,0,4039.04,12.3629
6.8,69,0,0,4017.28,12.2003
6.9,69,0,9,4025.83,12.2477
6.9,69,0,9,4065.06,12.535
6.9,69,0.4,9,4052.72,12.4434
7,68,0.4,9,4072.6,12.5719
7,68,0,9,4099.2,12.7596
7.1,68,0,9,4113.8,12.8639
7.1,68,0,9,4112.11,12.8535
7.2,68,0,9,4120.45,12.9142
7.2,68,0,9,4146.1,13.1153
7.3,68,0,9,4154.42,13.1641
7.3,68,0.4,9,4163.22,13.2166
7.4,68,0,9,4173.33,13.2827
7.4,67,0,9,4180.11,13.3234
7.5,67,0,0,4192.98,13.4162
7.6,67,0,9,4198.86,13.4774
7.6,67,0,0,4203.51,13.4927
7.7,67,0,9,4222.05,13.647
7.8,66,0,9,4226.16,13.6832
7.9,66,0,9,4230.87,13.7517
7.9,66,0,9,4232.56,13.7607
8,66,0,9,4236.9,13.8012
8.1,65,0.4,9,4248.19,13.8714
8.1,65,0.4,9,4261.73,13.9522
8.1,65,0,9,4275.45,14.0638
8.2,65,0.9,9,4299.5,14.2359
8.2,65,0.9,9,4315.95,14.33
8.2,65,0,9,4334.65,14.4588
8.2,65,0.9,9,4344.27,14.5301
8.2,65,0,9,4360.78,14.6766
8.3,65,0,9,4374.5,14.7605
8.3,65,0.4,9,4382.77,14.8248
8.3,65,0.4,9,4393.22,14.917
8.4,65,0.4,9,4403.95,15.0068
8.4,65,0,9,4416.93,15.0928
8.5,65,0.9,9,4430,15.1939
8.6,65,0.4,9,4440.99,15.2811
8.6,65,0,9,4453.55,15.3535
8.7,65,0,0,4466.7,15.4459
8.8,64,0,0,4476.42,15.5114
8.8,64,0,0,4487.27,15.6085
8.9,64,0,0,4506.71,15.7288
8.9,64,0,9,4525.77,15.8543
9.1,64,0,9,4547.95,15.9907
9.1,64,0.9,9,4557.16,16.0745
9.2,64,0.4,9,4570.73,16.176
9.2,63,0.4,9,4588.54,16.2926
9.3,63,0.4,9,4607.26,16.4159
9.4,63,0.4,9,4622.59,16.5211
9.4,63,0.4,9,4634.53,16.6122
9.5,63,0,9,4647.53,16.6987
9.6,63,0.4,9,4655.84,16.767
9.6,63,0,9,4674.52,16.8829
9.7,63,0,9,4692.79,16.9982
9.8,63,0,9,4708.92,17.1074
9.8,63,0,9,4717.49,17.1704
9.9,62,0,9,4725.29,17.2336
10,62,0,0,4727.22,17.2625
10.1,62,0.9,9,4729.76,17.2951
10.1,62,0.9,9,4736.15,17.3531
10.1,62,1.3,9,4750.69,17.4469
10.1,61,0.4,9,4755.59,17.4934
10.2,61,0,9,4771.22,17.5889
10.2,61,0,9,4786.34,17.6885
10.3,61,1.3,9,4792.01,17.7289
10.3,61,0.4,9,4797.92,17.7744
10.3,61,0,9,4811.54,17.8642
10.4,61,0,0,4813.2,17.8919
10.4,61,0,9,4831.98,18.0139
10.5,61,0,9,4836.79,18.0528
10.6,60,0,9,4843.27,18.1024
10.6,60,0.9,9,4847.47,18.1256
10.6,60,1.8,9,4859.65,18.2169
10.6,59,1.8,9,4874.58,18.31
10.6,59,2.2,9,4876.92,18.3381
10.5,59,1.8,9,4887.97,18.4094
10.4,59,0.9,9,4905.33,18.5237
10.3,59,1.3,10,4919.22,18.6044
10.2,60,0.9,10,4916.03,18.6075
10.1,60,2.2,10,4925.35,18.6696
9.9,60,1.8,10,4928.57,18.6957
9.8,60,1.8,9,4924.13,18.6919
9.8,61,0.9,10,4933.54,18.7483
9.8,61,1.8,10,4936.02,18.7767
9.8,61,2.2,10,4937.56,18.792
9.8,61,0.4,9,4948.11,18.8737
9.8,61,1.8,10,4956.62,18.9256
9.8,61,3.1,9,4963.75,18.9708
9.8,61,2.7,9,4973.24,19.0403
9.8,61,3.6,10,4987.11,19.1325
9.8,61,4,10,5005.59,19.2451
9.7,60,3.1,11,5010.46,19.2749
9.7,61,1.3,9,5012.92,19.302
9.7,61,1.3,8,5018.44,19.3403
9.8,61,1.3,9,5028.52,19.4105
9.8,61,0.9,9,5036.08,19.4507
9.9,61,2.7,9,5045.06,19.5088
9.9,61,1.8,10,5046.59,19.5279
9.9,60,1.3,10,5062.63,19.6373
10,61,0.4,10,5067.53,19.6672
10.1,61,0.4,10,5084.39,19.7656
10.1,60,1.3,10,5088.22,19.8028
10.2,60,0.4,9,5085.55,19.7979
10.3,60,0.4,8,5092.54,19.8506
10.4,60,0,8,5098,19.894
10.6,59,0,8,5097.49,19.9062
10.7,59,0.4,8,5101.08,19.9342
10.8,58,0,8,5101.66,19.945
11,58,0.9,8,5108.2,19.987
11.1,57,0.9,10,5103.64,19.9711
11.2,57,0.4,9,5101.53,19.9648
11.3,57,0.4,9,5102.64,19.9892
11.3,57,0,9,5108.8,20.0234
11.4,56,0,9,5113.32,20.0662
11.5,56,0.4,9,5111.71,20.0547
11.6,56,0,9,5123.44,20.1169
11.7,56,0,9,5133.92,20.1806
11.8,56,0,9,5138.01,20.2183
11.9,55,0.9,9,5145.98,20.2668
