76.4514,27.7286,11.2544,0.0000747,17.2,11624.8
88.5869,27.8788,11.323,0.0000799,17.2,11495.5
102.196,27.9718,11.3585,0.000095,17.1,11311.6
117.531,28.0132,11.3708,0.0001145,17.1,11096.8
134.766,27.9766,11.3524,0.000116404,17.1,10838.9
154.264,27.8568,11.3007,0.000131168,17.2,10546.2
178.64,27.6092,11.1992,0.000165604,17.2,10180.1
203.181,27.3443,11.088,0.00016807,17.2,9852.96
230.275,27.0486,10.964,0.000184074,17.2,9535.61
259.719,26.7432,10.8439,0.000206661,17.2,9244.17
294.647,26.425,10.7188,0.000229391,17.2,8962.07
330.661,26.2135,10.6205,0.000250684,17.2,8756.01
367.929,25.9678,10.5236,0.000262683,17.2,8555.97
407.833,25.7281,10.4231,0.000284701,17.2,8361.64
454.311,25.4733,10.3238,0.0003375,17.2,8170.48
502.888,25.296,10.2466,0.000337154,17.2,8019.31
552.268,25.0411,10.1467,0.000383454,17.2,7845.22
604.717,24.8002,10.049,0.000389609,17.2,7683.68
660.464,24.5727,9.96262,0.000413003,17.2,7534.44
723.452,24.333,9.86962,0.00042333,17.2,7387.45
788.769,24.1657,9.7968,0.000482316,17.1,7269.84
854.401,23.914,9.70441,0.000482629,17.1,7130.53
923.659,23.6656,9.60602,0.000549698,17.1,7002.63
997.201,23.4168,9.51467,0.000538439,17.1,6879.69
1079.19,23.2356,9.43828,0.000629671,17.1,6780.98
1167.7,22.9274,9.32574,0.000665238,17.1,6649.27
1256.37,22.6491,9.22207,0.000692691,17.2,6530.26
1349.06,22.377,9.12804,0.000773922,17.2,6419.68
1447.45,22.107,9.02713,0.000839029,17.2,6315.99
1555.52,21.9305,8.95566,0.000860435,17.2,6235.87
1663.97,21.6877,8.86962,0.000909348,17.2,6145.46
1778.52,21.4527,8.79021,0.00101154,17.2,6058.62
1907.31,21.2107,8.70699,0.00107951,17.2,5973.07
2032.27,20.9905,8.63,0.0010708,17.2,5895.4
2169.27,20.8351,8.57711,0.00124085,17.2,5836.14
2305.05,20.6293,8.50622,0.00122025,17.2,5768.33
2445.62,20.4374,8.44674,0.00122502,17.2,5706.53
2588.68,20.2552,8.38541,0.00134659,17.2,5647.13
2735.72,20.1024,8.33309,0.00141219,17.2,5597.06
2911.91,19.8261,8.22389,0.00175399,17.2,5532.85
