2859.61,-4.51785,43.1399,7.02E-06,-9.5,0.018989
3295.25,-3.67679,26.1056,7.78E-06,-9.5,0.0200254
3398.2,-2.58856,30.575,2.28E-06,-9.5,0.0200246
3821.12,-5.10975,29.7805,9.64E-06,-9.5,0.0188075
3459.9,-8.02774,31.9468,9.29E-06,-9.6,0.0194237
2948.91,-8.00953,62.7128,9.44E-06,-9.6,0.0178287
3557.19,-10.2994,40.9891,9.22E-06,-9.6,0.0195505
3045.6,-21.5543,70.3246,9.14E-06,-9.6,0.0185469
3547.42,-4.04237,25.6732,1.07E-05,-9.6,0.0202872
3000.56,-2.65982,29.249,9.81E-06,-9.6,0.0199255
3590.98,-2.76349,40.9247,3.23E-06,-9.6,0.019759
3081.75,-12.4977,38.7554,1.17E-05,-9.6,0.0188087
3179.13,-47.8972,61.406,1.03E-05,-9.6,0.0184213
2843.06,-101.365,53.9414,1.19E-05,-9.6,0.0177621
2917.46,-31.4896,68.4956,7.94E-06,-9.7,0.0183613
3242.32,-47.1869,44.676,5.92E-06,-9.7,0.0190962
3071.55,-32.4481,51.0555,7.26E-06,-9.7,0.018344
3293.1,-23.8032,48.3049,7.51E-06,-9.7,0.0178449
3064.12,-10.3302,57.5387,7.11E-06,-9.7,0.0186339
3599.92,-16.083,23.8337,6.01E-06,-9.7,0.0200136
3682.41,5.43947,27.9429,7.82E-06,-9.7,0.0201995
3146.65,-2.57804,32.5054,1.49E-05,-9.7,0.0201036
2999.83,-22.6442,44.0641,8.85E-06,-9.7,0.017517
3105.86,-14.475,37.1883,8.82E-06,-9.7,0.020257
3220.19,6.16425,35.0792,7.64E-06,-9.7,0.0202529
2878.78,0.41412,19.3564,1.46E-05,-9.7,0.0179592
3579.99,-34.4325,33.608,4.46E-06,-9.7,0.0189585
3200.66,-11.1726,30.5141,6.98E-06,-9.7,0.0207528
3354.06,-17.452,25.8475,3.61E-06,-9.7,0.019527
3251.64,4.70722,38.75,7.33E-06,-9.7,0.0178494
3037.55,-17.2832,40.3833,7.35E-06,-9.7,0.0185105
3489.54,-16.3896,47.8002,6.73E-06,-9.7,0.0185242
3004.32,-43.1643,101.822,8.15E-06,-9.8,0.0178634
3006.28,-27.7778,63.445,6.83E-06,-9.8,0.0181768
3015.96,-20.899,49.6267,3.40E-06,-9.8,0.0176767
3371.63,-10.9855,54.0232,8.35E-06,-9.8,0.017263
3317.27,-56.9765,276.591,5.73E-06,-9.8,0.0160929
3129.52,-143.156,195.912,1.97E-06,-9.8,0.0160852
3756.39,2026.74,-1683.16,9.29E-07,-9.8,0.0176866
3568.56,-118.251,78.0268,3.27E-06,-9.9,0.0163444
3383.72,-47.8275,153.26,9.16E-06,-9.9,0.0171493
3407.81,-106.679,228.339,1.14E-05,-9.9,0.0163381
2868.86,-167.89,74.0896,1.10E-05,-9.9,0.0158567
3320.69,208.167,-134.249,4.71E-06,-9.9,0.0161011
3038.73,-501.666,538.416,4.40E-06,-9.9,0.0148731
3218.51,-90.9279,86.3392,2.66E-06,-10,0.0166007
3032.13,237.944,-202.822,4.39E-06,-10,0.0167554
3168.34,225.766,-181.516,1.03E-05,-10,0.0157498
3628.73,438.045,-368.765,7.56E-06,-10,0.0171443
3261.78,129.16,-118.061,8.40E-06,-10.1,0.0144714
2571.6,205.422,-98.8793,-1.83E-06,-10.1,0.0150961
3120.39,1296.21,-1158.78,8.44E-06,-10.1,0.0153302
3395.07,134.014,-91.9838,3.33E-06,-10.1,0.0160871
3094.22,-4128.13,3406.34,3.60E-06,-10.1,0.0150181
3512.78,-153.85,145.243,1.80E-06,-10.1,0.0158491
3020.07,-793.422,1030.41,7.09E-06,-10.1,0.0160431
3118.41,-68.7619,151.981,3.18E-06,-10.1,0.0151619
2691.04,109.683,-95.4094,6.22E-06,-10.2,0.015304
2895.65,55.5575,-28.6051,7.49E-06,-10.2,0.0140986
3099.45,68.9708,-18.3381,6.22E-06,-10.2,0.0131873
2656.59,155.449,-49.9761,2.93E-06,-10.2,0.0145409
3582.94,89.7464,-73.9898,4.96E-06,-10.2,0.0154084
3256.92,57.2865,-39.3835,8.30E-06,-10.2,0.0131867
3065.98,50.6155,-23.3759,8.47E-07,-10.2,0.0131328
2718.75,66.9632,-46.3905,5.99E-06,-10.2,0.0134526
2911.73,66.5547,-19.5907,6.08E-07,-10.2,0.0134035
3022.83,53.1376,-28.2397,6.65E-07,-10.2,0.0139338
2956.34,67.8586,-13.0163,7.02E-06,-10.2,0.0138317
2837.63,82.8661,-26.4185,1.04E-06,-10.2,0.0143578
2723.57,53.9058,-14.0337,4.71E-06,-10.2,0.0128653
3329.57,65.6813,-25.0316,9.27E-07,-10.2,0.0137576
2703.26,116.822,-16.7525,8.35E-06,-10.2,0.0132766
3022.79,93.4419,-20.9156,-2.60E-06,-10.1,0.0149059
2970.98,58.9559,-40.8068,5.41E-06,-10.1,0.0133547
2545.52,44.8991,-21.4656,1.59E-06,-10.1,0.0129011
3637.21,67.94,-45.4822,5.88E-06,-10.1,0.0144919
2919.9,48.0804,-9.12145,9.04E-06,-10.1,0.0129024
3089.29,56.9551,-20.5205,5.45E-07,-10.1,0.0130042
3342.44,46.3272,-23.4384,2.09E-06,-10.1,0.0124547
2742.7,44.0321,-25.9379,2.06E-06,-10.1,0.0128616
2685.2,38.7718,-22.6767,6.08E-06,-10.1,0.0114749
2327.27,41.8901,-29.22,7.96E-06,-10.2,0.011709
2736.4,72.6447,-33.2898,-1.19E-06,-10.2,0.0131038
2794.34,65.0415,-9.74791,-3.72E-06,-10.2,0.0134373
3769.58,47.19,-58.438,-1.93E-06,-10.2,0.0127098
3855.17,35.6478,-32.3019,5.93E-06,-10.2,0.0125795
2903.54,42.7976,-24.3323,2.45E-06,-10.3,0.0120695
3924.96,84.7405,-79.5784,5.22E-06,-10.3,0.0158894
3531.5,61.1969,-57.4457,-1.25E-06,-10.3,0.0130869
3571,118.044,-227.728,-2.55E-07,-10.3,0.0145176
3490.14,-22627.9,89234.9,2.64E-06,-10.4,0.0127624
4035.98,31.9151,72.0543,-1.71E-06,-10.4,0.0131368
5110.49,-4.19554,147.877,3.21E-06,-10.4,0.0150086
5464.65,23.4524,64.832,3.81E-06,-10.4,0.0176892
6167.56,23.4628,28.0851,-2.75E-08,-10.4,0.0190485
7833.49,26.426,26.3346,2.93E-06,-10.4,0.020744
7355.35,25.1481,20.5802,6.42E-06,-10.5,0.0235951
8334.47,29.3843,17.0072,-4.03E-06,-10.5,0.0254112
9127.38,27.7505,16.9884,4.07E-06,-10.5,0.0304974
9988.23,26.5084,14.5985,8.44E-07,-10.5,0.0372767
11899.8,26.384,13.6896,-2.62E-06,-10.6,0.0421579
12400.6,26.496,13.3334,9.90E-07,-10.6,0.0515215
13474.8,25.9418,12.9114,4.08E-06,-10.6,0.0624188
15007.7,29.2787,11.7513,2.45E-06,-10.6,0.0749633
16069.8,26.8408,11.7153,-3.08E-06,-10.6,0.0899777
