11624.8,27.7286,11.2544,7.47E-05,17.2,76.4514
11495.5,27.8788,11.323,7.99E-05,17.2,88.5869
11311.6,27.9718,11.3585,9.50E-05,17.1,102.196
11096.8,28.0132,11.3708,0.0001145,17.1,117.531
10838.9,27.9766,11.3524,0.000116404,17.1,134.766
10546.2,27.8568,11.3007,0.000131168,17.2,154.264
10180.1,27.6092,11.1992,0.000165604,17.2,178.64
9852.96,27.3443,11.088,0.00016807,17.2,203.181
9535.61,27.0486,10.964,0.000184074,17.2,230.275
9244.17,26.7432,10.8439,0.000206661,17.2,259.719
8962.07,26.425,10.7188,0.000229391,17.2,294.647
8756.01,26.2135,10.6205,0.000250684,17.2,330.661
8555.97,25.9678,10.5236,0.000262683,17.2,367.929
8361.64,25.7281,10.4231,0.000284701,17.2,407.833
8170.48,25.4733,10.3238,0.0003375,17.2,454.311
8019.31,25.296,10.2466,0.000337154,17.2,502.888
7845.22,25.0411,10.1467,0.000383454,17.2,552.268
7683.68,24.8002,10.049,0.000389609,17.2,604.717
7534.44,24.5727,9.96262,0.000413003,17.2,660.464
7387.45,24.333,9.86962,0.00042333,17.2,723.452
7269.84,24.1657,9.7968,0.000482316,17.1,788.769
7130.53,23.914,9.70441,0.000482629,17.1,854.401
7002.63,23.6656,9.60602,0.000549698,17.1,923.659
6879.69,23.4168,9.51467,0.000538439,17.1,997.201
6780.98,23.2356,9.43828,0.000629671,17.1,1079.19
6649.27,22.9274,9.32574,0.000665238,17.1,1167.7
6530.26,22.6491,9.22207,0.000692691,17.2,1256.37
6419.68,22.377,9.12804,0.000773922,17.2,1349.06
6315.99,22.107,9.02713,0.000839029,17.2,1447.45
6235.87,21.9305,8.95566,0.000860435,17.2,1555.52
6145.46,21.6877,8.86962,0.000909348,17.2,1663.97
6058.62,21.4527,8.79021,0.00101154,17.2,1778.52
5973.07,21.2107,8.70699,0.00107951,17.2,1907.31
5895.4,20.9905,8.63,0.0010708,17.2,2032.27
5836.14,20.8351,8.57711,0.00124085,17.2,2169.27
5768.33,20.6293,8.50622,0.00122025,17.2,2305.05
5706.53,20.4374,8.44674,0.00122502,17.2,2445.62
5647.13,20.2552,8.38541,0.00134659,17.2,2588.68
5597.06,20.1024,8.33309,0.00141219,17.2,2735.72
5532.85,19.8261,8.22389,0.00175399,17.2,2911.91
5394.67,19.0536,7.91581,0.00168861,17.2,3099.22
5291.06,18.5261,7.70381,0.0019818,17.2,3283.73
5239.24,18.3345,7.63654,0.00199936,17.2,3459.27
5171.67,18.0422,7.52677,0.00202695,17.2,3647.91
5118.21,17.8045,7.42907,0.00238754,17.1,3850.63
5079.14,17.6688,7.38131,0.00219934,17.1,4040.45
5017.84,17.4274,7.28448,0.00242136,17.1,4254.53
4938.16,17.0901,7.15184,0.0025553,17.1,4501.19
4858.86,16.7439,7.01831,0.00266993,17.1,4753.47
4777.86,16.4206,6.88276,0.00280983,17.1,5043.75
4726.48,16.2188,6.80603,0.0031704,17.1,5304.29
4685.47,16.0599,6.74881,0.00320817,17.1,5566.82
4668.2,16.0067,6.73315,0.00335398,17.1,5813.05
4642.44,15.9223,6.70354,0.00370962,17.1,6086.26
4651.25,16.0037,6.73805,0.00374518,17.1,6365.57
4618.93,15.8859,6.69666,0.00405116,17.1,6667.34
4570.48,15.6763,6.62097,0.0042002,17.1,7007.83
4526.48,15.4862,6.55006,0.00472271,17.1,7353.05
4479.66,15.2791,6.47434,0.00463754,17.2,7732.98
4419.31,15.0194,6.3712,0.00492176,17.2,8187.55
4377.09,14.8248,6.30201,0.00517992,17.2,8580.77
4340.34,14.6596,6.24256,0.0050534,17.2,8982.14
4334.06,14.6422,6.23921,0.0054667,17.3,9312.13
4340.26,14.7075,6.26482,0.00606152,17.3,9618.39
4353.02,14.7905,6.29918,0.00563652,17.3,9854.67
4377.24,14.9268,6.35402,0.00617156,17.3,10084.8
4353.9,14.8265,6.32502,0.00667027,17.3,10489.8
4309.36,14.5961,6.24275,0.00676481,17.4,11024.7
4298.48,14.5558,6.23093,0.00731249,17.4,11466.5
4269.63,14.3974,6.17768,0.00781228,17.4,12003.4
4265.78,14.3869,6.17976,0.00850255,17.4,12423.2
4264.85,14.3896,6.1868,0.0087268,17.4,12863.3
4266.31,14.4073,6.19783,0.00878369,17.4,13285.1
4267.09,14.4227,6.21011,0.00867258,17.4,13824.7
4253.74,14.3489,6.18941,0.00928984,17.4,14464.5
4247.94,14.3157,6.18511,0.00953667,17.5,15022.7
4244.82,14.3042,6.1887,0.00998795,17.5,15570
4234.6,14.2443,6.17163,0.0110104,17.6,16264.7
4228.29,14.2089,6.1664,0.0118323,17.6,17084.2
4234.6,14.2492,6.18916,0.0116625,17.6,17553.1
4233.55,14.2473,6.19088,0.0124399,17.7,18064.3
4241.46,14.3056,6.21623,0.012334,17.8,18461.4
4249.93,14.3679,6.23803,0.0144425,17.8,18838.7
4259.12,14.4301,6.26658,0.0145352,17.9,19406.1
4251.05,14.3739,6.25715,0.0140533,17.9,20196.3
4238.6,14.2971,6.23775,0.0156988,18,21046.8
4237.11,14.2838,6.23629,0.0161108,18.1,21718.2
4247.53,14.3502,6.26459,0.0163247,18.2,22323.6
4253.93,14.3897,6.28395,0.0172117,18.2,22961.6
4249.03,14.3535,6.27914,0.018311,18.3,23689.2
4245.24,14.3335,6.27413,0.0175948,18.4,24523.2
4253.92,14.397,6.29935,0.0173987,18.4,25143.3
4264.04,14.4633,6.32915,0.0183778,18.5,25769.2
4271.66,14.5145,6.34707,0.0182455,18.6,26403.6
4279.44,14.5596,6.36789,0.0188265,18.7,27105.4
4282.53,14.5842,6.38365,0.0210186,18.8,27962.6
4289.86,14.6313,6.40199,0.0212559,18.8,28549
4303.82,14.7228,6.43763,0.0226622,18.9,29166
4312.57,14.7779,6.46196,0.0230955,19,29888.3
4320.94,14.8235,6.48446,0.023758,19.1,30730
4327.23,14.859,6.50145,0.0247578,19.1,31498.9
4337.76,14.9291,6.52778,0.0253352,19.2,31930.8
4354.7,15.0519,6.56809,0.0266771,19.2,32237
4364.56,15.1238,6.59405,0.0281614,19.2,32538.5
4369.98,15.1604,6.60983,0.0296963,19.3,33085.3
4375.01,15.1963,6.62324,0.0298414,19.3,33555
4381.45,15.2349,6.63955,0.0305688,19.3,34228.4
4396.22,15.3227,6.67616,0.0316696,19.4,34925.9
4406.31,15.4061,6.70036,0.0323516,19.4,35018.2
4410.83,15.4407,6.71344,0.0339349,19.5,35594.9
4418.84,15.5015,6.73577,0.0354704,19.6,36079.3
4454.11,15.7537,6.80983,0.0367836,19.6,34849
4468.33,15.8636,6.8413,0.0381367,19.7,34571.1
4465.36,15.8399,6.83948,0.0387851,19.7,35608
4474.76,15.9081,6.86177,0.0391937,19.8,35959.4
4477.64,15.927,6.87275,0.0402803,19.8,36824.8
4487.79,15.9946,6.89873,0.0424328,19.9,37580.3
4496.45,16.0505,6.92065,0.0425621,19.9,38322.4
4508.43,16.1291,6.94877,0.0443723,19.9,38945.5
4520.49,16.2213,6.97806,0.0445484,19.9,39072.2
4525.79,16.2541,6.98942,0.0457588,19.9,39776.4
4537.91,16.3437,7.02354,0.0487266,20,40205.8
4540.45,16.3547,7.03059,0.0500045,20,41170.4
4546.03,16.3938,7.04718,0.0527572,20,42070.6
4558.24,16.4737,7.07281,0.0525377,19.9,42323.9
4568.13,16.5386,7.09618,0.0536767,19.9,43076.4
4585.17,16.6416,7.1354,0.0568661,19.9,43970.5
4593.55,16.7013,7.16132,0.0580445,19.8,45156.1
4604.93,16.7565,7.1872,0.0621038,19.8,46682.7
4613.41,16.8104,7.2105,0.0621329,19.8,47294.4
4622.27,16.8801,7.22734,0.0643229,19.8,47482.5
4636.1,16.9788,7.26076,0.0655752,19.8,47419.9
4645.22,17.0441,7.28157,0.0657541,19.9,47631.9
4649.79,17.0833,7.2888,0.0649858,19.9,47642.8
4654.15,17.1248,7.30018,0.0654256,20,47620.3
4663.69,17.1732,7.31871,0.0692932,20.1,48595.5
4673.51,17.2582,7.34121,0.0716217,20.1,48477.1
4688.11,17.3438,7.37787,0.0721363,20.1,49738.4
4702.98,17.4252,7.41273,0.075566,20.2,51269.5
4709.13,17.466,7.42881,0.0774728,20.2,52125.5
4717.66,17.5321,7.44765,0.0811237,20.3,52473.2
4736.59,17.6605,7.48851,0.082404,20.3,52865
4746.75,17.7267,7.51123,0.0870335,20.4,53490
4756.77,17.7913,7.53389,0.0883102,20.4,54030.3
4764.76,17.8456,7.54793,0.091106,20.5,54235.9
4773.91,17.9079,7.56958,0.0945124,20.6,54856.1
4795.38,18.0374,7.61337,0.0958545,20.6,55603
4809.64,18.1376,7.64687,0.101826,20.7,56127.9
4820.96,18.2036,7.67263,0.102568,20.7,56940.9
4827.14,18.2455,7.68916,0.109549,20.8,57972.1
4830.77,18.274,7.69621,0.110515,20.8,58199.1
4855.86,18.4206,7.7433,0.111348,20.9,58902.6
4867.42,18.5016,7.77073,0.115706,20.9,59436.5
4869.03,18.5242,7.77404,0.119527,20.8,59377.2
4875.7,18.5764,7.78716,0.123338,20.7,59955.1
4893.87,18.6706,7.82355,0.130855,20.6,60890.7
4909.53,18.7796,7.85684,0.127383,20.6,61066.3
4908.12,18.7792,7.85234,0.127529,20.5,61003.6
4915.94,18.8292,7.86885,0.128344,20.4,61255.5
4921.77,18.8663,7.88093,0.12862,20.3,61588.4
4935.06,18.9549,7.90825,0.134167,20.3,62049
4944.11,19.0198,7.92844,0.135529,20.2,62518.3
4957.51,19.1074,7.95933,0.139011,20.2,63595.9
4965.95,19.1607,7.97497,0.14638,20.1,64052.6
4976.99,19.227,7.99877,0.149686,20.1,64692.8
4991.57,19.3161,8.0244,0.152159,20.1,64884.1
5001.77,19.384,8.05095,0.155744,20.1,65937.9
5004.27,19.4082,8.05235,0.159647,20.2,66149.2
5020.52,19.494,8.08808,0.166713,20.2,67228.6
5026.97,19.5473,8.10125,0.168518,20.2,67762.5
5046.71,19.6589,8.13729,0.171004,20.2,67935
5048.66,19.6791,8.14281,0.176598,20.3,68211.9
5048.54,19.6901,8.14007,0.179911,20.3,68052.1
5056.73,19.7385,8.15589,0.182098,20.2,68629.2
5063.96,19.7881,8.17121,0.189225,20.1,69173
5070.14,19.8414,8.18476,0.189925,20.1,68655.8
5074.52,19.8677,8.19204,0.194609,20,69063.8
5075.43,19.8837,8.19371,0.195891,20,68993.9
5076.66,19.8984,8.19478,0.201461,19.9,69185.8
5087.94,19.9648,8.21951,0.202935,19.9,70000.8
5094.94,20.0053,8.22773,0.20524,20,69994.8
5100.43,20.0436,8.23991,0.203645,20,70310.9
5107.53,20.0899,8.25596,0.205504,20,71173.9
5114.55,20.1313,8.26587,0.212981,20.1,71672.9
5120.14,20.1787,8.27687,0.216726,20.1,71454.6
5122.86,20.2057,8.28134,0.221959,20.2,72019.8
5138.35,20.2922,8.31493,0.225617,20.2,73062.1
5143.93,20.3225,8.32479,0.230053,20.2,73393.8
5147.61,20.3595,8.33519,0.236677,20.3,73702.6
5159.61,20.4284,8.3547,0.238638,20.4,73837.8
5170.39,20.483,8.37471,0.245346,20.4,74725.4
5171.34,20.4966,8.37591,0.2512,20.4,74967.3
5172.93,20.5134,8.37982,0.25157,20.4,75119.6
5167.97,20.4938,8.36757,0.256238,20.4,75021.3
5179.93,20.5691,8.39418,0.263856,20.4,75178.1
5181.48,20.5787,8.39464,0.265744,20.4,75390.2
5181.97,20.595,8.39444,0.270072,20.4,75384.3
5189.84,20.6336,8.41043,0.273601,20.6,76063.4
5195.87,20.6706,8.42221,0.27885,20.7,76388.5
5202.92,20.7233,8.43114,0.280161,20.7,75963.4
