20.1162,22.9809,56.9029
20.0785,22.9661,56.9554
20.0928,22.9722,56.935
20.2071,23.0093,56.7836
20.162,22.9902,56.8478
20.1659,22.9878,56.8463
20.1791,22.9945,56.8264
20.1819,22.9933,56.8249
20.0097,22.9315,57.0588
20.1387,22.9836,56.8777
20.1333,22.9774,56.8893
20.1984,23.0009,56.8007
20.2207,23.0079,56.7713
20.1981,22.9937,56.8082
20.1959,22.9916,56.8125
20.2281,22.9972,56.7748
20.217,22.995,56.788
20.2479,23.0091,56.7429
20.2773,23.0148,56.7079
20.2513,23.0104,56.7382
20.1872,22.9811,56.8317
20.2803,23.0263,56.6935
20.1462,22.9736,56.8803
20.2375,23.0059,56.7567
20.2468,23.0027,56.7505
20.2062,22.9881,56.8058
20.3491,23.0327,56.6182
20.2722,23.0072,56.7206
20.2733,23.0104,56.7163
20.1976,22.9846,56.8178
20.3094,23.023,56.6676
20.2276,22.9843,56.7881
20.2673,22.9999,56.7328
20.2506,22.9953,56.7541
20.3208,23.0196,56.6596
20.246,22.9986,56.7554
20.2894,23.006,56.7046
20.329,23.024,56.647
20.3222,23.0139,56.6638
20.322,23.0133,56.6648
20.3841,23.0264,56.5895
20.4032,23.0305,56.5662
20.3791,23.0235,56.5974
20.3226,23.0084,56.6691
20.3316,23.0143,56.6541
20.2998,23.0015,56.6987
20.4142,23.0447,56.5411
20.2688,22.9867,56.7445
20.355,23.0209,56.6241
20.3862,23.0341,56.5797
20.3465,23.0246,56.6289
20.3265,23.0176,56.6558
20.3285,23.0129,56.6586
20.3093,23.0006,56.69
20.2636,22.9969,56.7395
20.3269,23.0116,56.6615
20.357,23.0224,56.6207
20.3874,23.0299,56.5827
20.3138,23.0139,56.6723
20.3529,23.0257,56.6214
20.3217,23.0152,56.6631
20.2223,22.982,56.7957
20.2694,23.0052,56.7254
20.2666,23.0009,56.7325
20.2504,22.9939,56.7556
20.2292,22.987,56.7839
20.3113,23.012,56.6767
20.28,23.0017,56.7182
20.3371,23.0245,56.6383
20.3347,23.0181,56.6472
20.295,23.0091,56.6959
20.3165,23.0191,56.6644
20.2815,23.0116,56.7069
20.2505,23.0051,56.7444
20.253,23.012,56.735
20.2334,22.9982,56.7684
20.2155,22.9958,56.7887
20.231,22.9974,56.7715
20.2379,23.007,56.7551
20.2791,23.0222,56.6986
20.1955,22.9941,56.8105
20.199,23.0019,56.7991
20.2231,23.0136,56.7633
20.1891,22.9949,56.816
20.1713,22.9868,56.842
20.2141,23.0038,56.7821
20.2102,23.0045,56.7853
20.2369,23.0068,56.7563
20.2265,23.0062,56.7673
20.211,23.0062,56.7828
20.1119,22.979,56.9091
20.1007,22.9812,56.9181
20.0488,22.9626,56.9885
20.0351,22.962,57.0029
20.0441,22.9638,56.9921
20.04,22.9618,56.9982
20.0258,22.9571,57.0171
20.022,22.9604,57.0176
20.01,22.9585,57.0315
20.0353,22.9674,56.9972
19.9181,22.9352,57.1468
19.8898,22.9276,57.1826
19.8803,22.926,57.1937
19.8862,22.9272,57.1866
19.9459,22.9518,57.1022
19.9446,22.9425,57.1128
19.9259,22.9422,57.1319
19.9894,22.9652,57.0454
19.9822,22.9632,57.0546
19.976,22.9629,57.0611
19.8908,22.9397,57.1695
19.939,22.9563,57.1047
19.9514,22.9625,57.0861
19.9767,22.9641,57.0592
19.9685,22.963,57.0685
19.947,22.9578,57.0952
19.9554,22.96,57.0846
19.9478,22.9599,57.0922
19.9403,22.9545,57.1053
19.8611,22.9314,57.2075
19.841,22.926,57.233
19.8606,22.9359,57.2035
19.8544,22.932,57.2136
19.85,22.9378,57.2122
19.8522,22.9427,57.2051
19.8218,22.9259,57.2523
19.8277,22.9293,57.243
19.8537,22.9425,57.2038
19.8355,22.9387,57.2258
19.8523,22.9375,57.2102
19.8067,22.9315,57.2618
19.7899,22.9298,57.2802
19.7858,22.9283,57.2859
19.744,22.914,57.3421
19.7305,22.9205,57.349
19.7115,22.9083,57.3801
19.6922,22.9082,57.3997
19.6955,22.9127,57.3918
19.7021,22.9124,57.3855
19.7084,22.9198,57.3718
19.7155,22.9244,57.3601
19.7217,22.9312,57.3472
19.7235,22.9344,57.3422
19.7136,22.9366,57.3498
19.6904,22.9323,57.3774
19.6465,22.9188,57.4347
19.5717,22.9025,57.5258
19.5402,22.8874,57.5724
19.5177,22.8878,57.5944
19.4924,22.8813,57.6264
19.453,22.8711,57.6758
19.4327,22.8674,57.7
19.4091,22.8653,57.7256
19.4181,22.872,57.7099
19.3797,22.8535,57.7668
19.3686,22.8497,57.7817
19.3868,22.8672,57.746
19.391,22.8607,57.7483
19.396,22.8656,57.7384
19.3939,22.8713,57.7349
19.3596,22.8622,57.7782
19.307,22.8462,57.8468
19.2869,22.8395,57.8736
19.2583,22.8379,57.9038
19.2227,22.8333,57.944
19.164,22.8149,58.0211
19.1086,22.7998,58.0916
19.0877,22.7991,58.1131
19.0616,22.7898,58.1486
19.0519,22.7983,58.1498
19.0278,22.7951,58.1771
19.0043,22.7903,58.2055
19.0001,22.7956,58.2043
18.9855,22.7863,58.2282
18.9667,22.7837,58.2496
18.9159,22.7794,58.3047
18.8298,22.7565,58.4137
18.8081,22.7468,58.4451
18.7952,22.7429,58.4619
18.7667,22.7459,58.4874
20.3978,23.07,56.5322
20.3445,23.0527,56.6028
20.2601,23.0267,56.7132
20.3583,23.0537,56.588
20.3723,23.0527,56.5751
20.39,23.0613,56.5488
20.3875,23.0605,56.552
20.3982,23.0639,56.5378
20.3754,23.0544,56.5702
20.3919,23.0532,56.5548
20.4239,23.066,56.5102
20.4194,23.0648,56.5158
20.3971,23.0613,56.5415
20.3175,23.0378,56.6448
20.3468,23.054,56.5992
20.403,23.0711,56.526
20.3117,23.0413,56.6469
20.3655,23.0558,56.5787
20.3975,23.065,56.5374
20.3691,23.0629,56.568
20.4314,23.0808,56.4878
20.3869,23.0704,56.5426
20.3788,23.0676,56.5536
20.323,23.0553,56.6216
20.3363,23.0557,56.608
20.3509,23.0597,56.5893
20.3956,23.0747,56.5297
20.371,23.0642,56.5648
20.4432,23.0833,56.4735
20.4179,23.0693,56.5128
20.4131,23.0724,56.5145
20.3932,23.065,56.5418
20.4595,23.0843,56.4562
20.5052,23.0919,56.4028
20.5722,23.107,56.3209
20.5364,23.0963,56.3673
20.5436,23.1018,56.3546
20.5991,23.1145,56.2864
20.5363,23.094,56.3696
20.5925,23.1086,56.299
20.6323,23.1224,56.2453
20.5994,23.116,56.2846
20.6155,23.1182,56.2663
20.6387,23.118,56.2433
20.6544,23.1246,56.221
20.6377,23.1177,56.2446
20.6494,23.1238,56.2269
20.6189,23.1149,56.2662
20.6787,23.1311,56.1902
20.6399,23.1212,56.2389
20.7333,23.1485,56.1182
20.6796,23.1388,56.1816
20.6954,23.1427,56.1619
20.7276,23.1446,56.1278
20.704,23.1406,56.1553
20.6599,23.1366,56.2035
20.6462,23.1278,56.226
20.6296,23.1264,56.244
20.6748,23.1387,56.1865
20.6829,23.144,56.1731
20.6324,23.1356,56.232
20.6595,23.1389,56.2016
20.6249,23.1305,56.2446
20.6228,23.1292,56.248
20.5857,23.1172,56.2971
20.6001,23.1265,56.2734
20.603,23.1269,56.2702
20.6871,23.145,56.1679
20.7609,23.1634,56.0758
20.7459,23.158,56.0961
20.7365,23.1543,56.1092
20.7183,23.1503,56.1314
20.6896,23.1421,56.1683
20.6876,23.1498,56.1626
20.682,23.144,56.1739
20.6797,23.1492,56.1711
