8,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,28,8,2,2,1,0,0,0,0,0,80,52,28,23,13,7,5,4,2,2,0,0,0,0,4
31,13,3,0,0,0,0,0,0,0,0,47,18,13,8,5,3,3,1,0,0,0,0,0,0,0
97,47,12,6,5,4,0,0,0,0,0,121,74,43,27,20,14,12,8,6,5,0,0,0,0,3
35,5,0,0,0,0,0,0,0,0,0,48,11,3,1,1,0,0,0,0,0,0,0,0,0,1
68,41,18,4,2,1,1,1,1,0,0,80,55,37,31,22,18,13,8,5,4,1,0,0,0,0
40,11,2,2,0,0,0,0,0,0,0,59,24,10,7,2,2,2,2,2,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,24,2,0,0,0,0,0,0,0,0,95,47,24,11,6,1,0,0,0,0,0,0,0,0,2
15,7,3,1,1,1,0,0,0,0,0,26,10,6,5,3,3,2,1,1,1,0,0,0,0,1
85,57,33,16,10,6,3,0,0,0,0,102,67,55,42,34,32,25,19,16,12,0,0,0,0,1
