18.44,2
22.77,0
21.72,3
23.68,1
21.06,3
23.27,3
21.12,2
23.52,0
21.88,3
23.75,1
20.65,2
23.2,0
20.89,3
23.29,1
22.52,3
24.37,0
21.63,3
23.87,0
20.23,3
23.28,0
21.61,3
23.58,0
22.96,4
24.36,3
21.85,3
24.08,1
21.21,3
23.73,1
21.87,3
23.82,1
21.74,3
23.9,1
21.9,3
23.63,0
23.43,3
23.12,1
21.99,3
24.12,0
20.6,3
23.4,0
20.9,3
23.19,1
20.87,3
23.26,3
21.79,4
23.29,1
21.87,3
23.67,1
24.21,3
24.58,1
21.73,3
23.72,0
22.55,3
23.97,1
22.26,4
24.57,0
22.43,3
24.69,4
22.76,4
25.52,2
22.93,3
25.47,3
22.2,3
23.63,3
25.14,4
24.8,1
19.03,3
23.22,1
20.21,3
23.73,0
24.6,3
22.88,1
23.64,3
22.62,1
23.46,4
23.63,4
18.71,3
23.75,1
22.11,3
22.96,0
17.21,3
22.35,0
17.53,4
23.69,0
17.6,3
