10,5,1,0,0,0,0,0,0,0,0,33,6,5,2,1,1,0,0,0,0,0,0,0,0,1
12,6,4,2,2,2,2,1,1,1,1,20,6,5,4,4,3,2,2,2,2,0,0,0,0,1
22,2,1,0,0,0,0,0,0,0,0,48,4,1,1,1,1,0,0,0,0,0,0,0,0,3
75,42,25,20,16,14,14,14,14,14,14,97,52,35,26,22,20,20,20,19,17,7,7,6,3,1
10,1,0,0,0,0,0,0,0,0,0,21,3,1,1,0,0,0,0,0,0,0,0,0,0,3
24,2,0,0,0,0,0,0,0,0,0,43,7,1,0,0,0,0,0,0,0,0,0,0,0,1
110,48,8,1,0,0,0,0,0,0,0,153,74,38,18,11,6,2,1,1,0,0,0,0,0,1
69,40,28,26,24,23,23,19,19,18,18,86,49,36,30,28,27,27,24,24,24,10,9,7,6,2
22,5,0,0,0,0,0,0,0,0,0,37,8,2,1,0,0,0,0,0,0,0,0,0,0,1
33,15,2,2,1,0,0,0,0,0,0,39,22,10,4,2,2,2,2,2,2,0,0,0,0,3
55,13,2,1,0,0,0,0,0,0,0,78,24,10,4,2,1,1,0,0,0,0,0,0,0,1
195,122,51,28,11,5,2,0,0,0,0,225,146,105,81,57,44,36,27,21,15,0,0,0,0,2
66,53,47,39,37,35,30,26,22,20,19,77,57,51,47,47,44,39,38,38,37,11,5,0,0,0
88,26,1,0,0,0,0,0,0,0,0,117,42,19,5,1,0,0,0,0,0,0,0,0,0,3
17,1,0,0,0,0,0,0,0,0,0,31,3,1,1,0,0,0,0,0,0,0,0,0,0,0
63,16,3,2,0,0,0,0,0,0,0,99,29,14,7,4,3,3,1,1,0,0,0,0,0,0
181,120,78,55,42,35,27,22,12,5,4,209,139,111,92,81,73,60,53,48,44,7,1,0,0,1
184,97,35,23,15,8,3,1,0,0,0,219,125,77,53,37,33,26,21,19,18,0,0,0,0,3
187,124,89,75,66,64,57,54,45,42,38,210,149,115,99,86,79,77,74,70,67,24,15,7,1,2
4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,33,8,1,0,0,0,0,0,0,0,130,55,26,16,8,4,3,1,0,0,0,0,0,0,3
226,142,73,26,7,3,0,0,0,0,0,254,173,135,103,83,62,46,30,17,10,0,0,0,0,0
61,45,31,22,20,14,9,7,6,5,4,68,47,40,36,31,29,28,22,21,21,3,1,0,0,2
125,85,46,32,25,22,17,16,13,10,6,143,98,73,61,50,39,34,30,30,28,8,1,0,0,0
