20.1,70,20.4,27.1,0.20524,69994.8
20.1,70,20.4,27.1,0.203645,70310.9
20.2,70,20.4,27.2,0.205504,71173.9
20.2,70,20.4,27.2,0.212981,71672.9
20.2,71,20.6,27.3,0.216726,71454.6
20.3,70,20.6,27.4,0.221959,72019.8
20.4,70,20.7,27.5,0.225617,73062.1
20.4,69,20.6,27.5,0.230053,73393.8
20.4,70,20.7,27.6,0.236677,73702.6
20.4,69,20.6,27.6,0.238638,73837.8
20.4,69,20.6,27.6,0.245346,74725.4
20.4,70,20.7,27.6,0.2512,74967.3
20.4,70,20.7,27.7,0.25157,75119.6
20.4,70,20.7,27.7,0.256238,75021.3
20.6,70,20.8,27.7,0.263856,75178.1
20.7,69,20.8,27.8,0.265744,75390.2
20.7,69,20.8,27.8,0.270072,75384.3
20.6,69,20.8,27.6,0.273601,76063.4
20.6,69,20.7,27.8,0.27885,76388.5
20.6,69,20.7,27.7,0.280161,75963.4
20.6,69,20.7,27.7,0.281958,75549.2
20.6,69,20.7,27.7,0.292035,76863.4
20.7,70,20.8,27.8,0.289942,76532.7
20.7,70,20.9,27.9,0.291539,77244
20.8,69,20.9,28,0.29209,77051.8
20.9,69,20.9,27.9,0.290728,76426.3
20.9,69,20.9,27.9,0.298069,76767.2
20.9,69,21,28,0.300464,76727
21,69,21.1,28,0.304806,76209.6
20.9,69,21,27.8,0.306399,75398.4
20.9,69,20.9,27.8,0.307188,75362.4
20.8,69,20.9,27.6,0.307351,75231.2
20.8,69,20.9,27.7,0.314476,75885.3
20.9,70,21,27.8,0.323469,76600.2
20.9,70,21.1,27.9,0.32718,76910.9
21.1,69,21.1,27.9,0.331595,76721.1
21.1,69,21.1,27.9,0.34282,77895.2
21.2,68,21.2,28.1,0.345023,78416.6
21.2,68,21.2,28.1,0.349305,77787.1
21.2,68,21.2,28.1,0.352208,77575
21.2,68,21.2,28,0.359266,78517.7
21.3,68,21.3,28.1,0.364257,79316.1
21.3,68,21.3,28.2,0.366321,79969
21.4,68,21.4,28.3,0.36926,80436.4
21.3,68,21.3,28.2,0.370469,80835
21.3,68,21.3,28.2,0.378008,81567.8
21.3,68,21.3,28.2,0.383109,81277
21.4,68,21.4,28.3,0.384727,81517
21.5,68,21.6,28.4,0.390125,80763.1
21.7,68,21.8,28.7,0.394593,81207.7
21.8,68,22,28.9,0.403958,81819.9
21.9,67,22.1,29,0.411876,83354.8
22.1,67,22.3,29.3,0.416884,82496.5
22.2,66,22.4,29.4,0.421924,82590.2
22.4,66,22.7,29.6,0.423513,82218.1
22.5,65,22.8,29.7,0.433241,82859.2
22.6,65,22.9,29.8,0.435071,83159.7
22.7,65,23,29.9,0.439207,83206.3
22.8,65,23.2,30,0.454869,84518.6
22.9,64,23.3,30.2,0.453844,84380.7
22.9,64,23.4,30.3,0.449825,84920.4
23,64,23.4,30.3,0.450184,84181.4
23.1,63,23.6,30.4,0.456477,85062.8
23.2,63,23.7,30.5,0.460435,85060
23.2,63,23.7,30.6,0.468729,86141.8
23.2,63,23.7,30.6,0.471251,84952.5
23.2,63,23.7,30.6,0.482832,86678.4
23.2,63,23.7,30.5,0.484458,86344.4
23.2,63,23.7,30.5,0.492245,86377.9
23.2,63,23.7,30.5,0.502179,86913.6
23.3,63,23.8,30.7,0.502896,86541.3
23.3,63,23.9,30.7,0.512735,87102.8
23.4,63,23.9,30.8,0.515127,87231.2
23.4,63,24,30.9,0.518881,86523.7
23.4,62,23.9,30.7,0.528856,87697.4
23.3,62,23.8,30.6,0.532789,88525
23.2,63,23.7,30.4,0.527177,86991.4
23,63,23.4,30.2,0.527632,86695.7
22.9,63,23.3,30.1,0.529257,87314.8
22.8,64,23.2,29.9,0.530426,87198.2
22.8,64,23.1,29.8,0.546149,88535
22.7,64,23.1,29.7,0.54749,88240.5
22.7,64,23.1,29.7,0.554696,88900.3
22.8,64,23.2,29.9,0.556783,88521.3
22.9,64,23.4,30.1,0.565193,87984.7
23,63,23.4,30.1,0.568969,88437.4
23,63,23.4,30.1,0.574641,88799
23.1,63,23.5,30.1,0.581894,88917.5
23.2,63,23.7,30.3,0.592447,89809.3
23.2,63,23.7,30.4,0.60545,90274.3
23.3,63,23.9,30.6,0.609095,91173.5
23.4,62,23.9,30.4,0.607853,90846
23.3,62,23.8,30.4,0.604952,90914.2
23.3,62,23.8,30.4,0.611407,91590.1
23.1,62,23.5,30.2,0.610304,91669
23.1,62,23.4,30,0.619708,91776.5
23.1,62,23.4,30.1,0.628813,92058.8
23.2,63,23.7,30.3,0.633486,91392.3
23.2,63,23.7,30.3,0.64018,91558.1
23.3,63,23.8,30.4,0.644193,91738.5
23.4,63,24,30.6,0.640569,90819.3
23.6,62,24.1,30.7,0.650618,91980.9
23.6,62,24.2,30.8,0.659127,91278.4
23.7,61,24.2,30.7,0.655422,90650.3
23.8,61,24.4,30.9,0.664718,91611.1
23.9,61,24.4,31,0.665492,91589.9
23.9,61,24.5,31,0.657039,91161.6
23.9,61,24.4,30.9,0.66885,91813.4
23.9,61,24.4,30.9,0.666488,91502.3
23.9,61,24.4,30.8,0.664488,90721.7
23.9,61,24.5,30.9,0.679239,92400.3
24,61,24.5,30.9,0.682257,92315.5
24.1,61,24.6,31.1,0.692601,92483.5
24.2,61,24.7,31.1,0.703813,93254.5
24.3,60,24.7,31.1,0.700403,92349
24.4,59,24.8,31.2,0.710403,92526.1
24.6,59,24.9,31.3,0.713912,92922.5
24.6,58,24.9,31.3,0.728243,93066.8
24.7,58,25,31.3,0.739797,94447.8
24.7,57,25,31.4,0.72924,92796
24.8,57,25.1,31.4,0.742157,94794.8
24.9,56,25.2,31.4,0.740687,94823.7
25.1,55,25.2,31.5,0.737248,94406.1
25.1,54,25.2,31.4,0.745101,94409.6
25.1,54,25.2,31.5,0.73994,94004.3
25.2,54,25.3,31.6,0.743241,93550.5
25.2,54,25.4,31.6,0.751019,93992.6
25.3,54,25.5,31.7,0.75065,93770.3
25.4,54,25.7,31.8,0.758526,93489.9
25.4,53,25.6,31.7,0.763199,93621.1
25.4,53,25.5,31.6,0.772981,94179.5
25.4,53,25.6,31.7,0.775169,93754.9
25.5,53,25.7,31.8,0.791389,95292.9
25.5,53,25.7,31.7,0.785797,94513.7
25.5,53,25.7,31.8,0.804499,95792.1
25.4,52,25.6,31.6,0.802158,95784.5
25.4,52,25.4,31.5,0.804863,95698.9
25.4,52,25.6,31.6,0.810506,95960.3
25.5,52,25.6,31.7,0.811351,96224.5
25.5,52,25.6,31.7,0.817523,96363.8
25.5,52,25.6,31.7,0.829436,97029.4
25.4,52,25.6,31.6,0.835738,96577.3
25.4,52,25.4,31.5,0.839639,96709.8
25.4,52,25.4,31.4,0.839145,96544.3
25.4,52,25.6,31.6,0.846794,96517.8
25.5,52,25.6,31.6,0.857012,97147.6
25.6,52,25.7,31.7,0.855465,96695
25.6,52,25.7,31.7,0.865931,96807
25.7,51,25.7,31.6,0.868753,96683.6
25.6,51,25.7,31.6,0.871562,96921.7
25.7,52,25.8,31.7,0.877147,97315.8
25.7,52,25.8,31.8,0.881778,97085.1
25.8,52,26,31.9,0.876667,97103.3
25.9,51,26,31.9,0.873987,97348.6
25.9,50,25.9,31.8,0.873727,97106.5
25.9,50,26,31.8,0.875485,97101.4
26,51,26.1,32,0.875323,96822.8
25.9,51,26.1,31.9,0.886103,97278.6
25.9,51,26,31.8,0.890331,97047.5
25.9,51,26,31.8,0.892297,96985.3
25.9,51,26,31.8,0.907789,97716
25.9,51,26.1,31.8,0.912061,97371.1
26,51,26.1,31.9,0.914784,97170.2
26.1,51,26.2,32,0.932961,98941.6
26.1,51,26.3,32.1,0.93378,98384.5
26.2,51,26.3,32.1,0.942602,98258.5
26.2,51,26.4,32.2,0.948637,98937
26.2,50,26.3,32.1,0.94574,98453.3
26.2,50,26.3,32.1,0.939504,97649.5
26.2,50,26.3,31.9,0.943975,98008.9
26.1,51,26.3,31.9,0.933263,97203.3
25.9,50,26,31.7,0.938957,98163.4
25.9,51,26,31.7,0.934798,97919
25.8,51,25.9,31.7,0.948563,98897.7
25.9,51,26,31.9,0.953609,99024.7
25.9,51,26,31.8,0.947583,97686.6
26,51,26.1,32,0.948513,97231.3
26.1,51,26.3,32.2,0.950568,96964
26.2,51,26.4,32.4,0.966155,98511.8
26.3,51,26.5,32.6,0.982083,99126
26.3,51,26.5,32.5,0.986823,99163.5
26.4,51,26.6,32.5,0.982671,98611.2
26.5,51,26.6,32.6,0.997288,99587.6
26.6,51,26.7,32.7,0.996319,99142.3
26.7,51,26.8,32.9,0.991543,98922.3
26.7,50,26.7,32.7,1.00062,99152.8
26.7,50,26.7,32.7,0.99808,98875
26.7,50,26.7,32.7,0.998827,99416.1
26.6,50,26.7,32.8,0.990533,99168.2
26.6,50,26.7,32.6,0.99697,99485.8
26.6,50,26.7,32.7,1.00919,100178
26.6,51,26.7,32.9,1.00745,99683.5
26.7,51,26.8,32.9,1.0168,99980.1
26.8,50,26.9,32.9,1.00463,99260.3
26.9,49,26.9,33,1.02619,100591
27,49,27,33.2,1.02115,99376.7
27.1,49,27.1,33.2,1.02712,99572.2
27.1,48,27.1,33.2,1.03155,99649.8
27.2,49,27.2,33.4,1.02539,98540.6
27.1,47,27,33.1,1.02646,98586.2
27,47,26.9,33.1,1.03893,99079.7
27,48,26.9,33.1,1.04316,99539.6
27,49,27,33.2,1.03354,99251.5
27.1,49,27.1,33.3,1.04055,99807.9
27.1,49,27.2,33.3,1.03587,99790.4
27.2,49,27.2,33.4,1.02452,98581.7
27.2,49,27.3,33.5,1.03629,100180
27.2,49,27.3,33.6,1.04626,100545
27.2,48,27.2,33.3,1.04472,100125
27.1,48,27.1,33.3,1.07032,101844
27.1,48,27.1,33.3,1.05478,99880.8
27.1,49,27.2,33.4,1.05346,99276.4
27.1,49,27.2,33.3,1.05148,98896.6
27.2,48,27.2,33.4,1.06619,100630
27.2,49,27.3,33.6,1.05959,99105.5
27.2,49,27.3,33.6,1.08656,101860
27.2,50,27.3,33.6,1.08599,101225
27.1,50,27.2,33.5,1.06262,99126.3
27.1,50,27.2,33.5,1.03643,96729.9
27.1,49,27.2,33.4,1.04396,97760.9
27.1,49,27.2,33.5,1.07348,101008
27.1,49,27.2,33.5,1.06616,100843
27.1,49,27.1,33.4,1.06597,99919.8
27.1,50,27.2,33.6,1.06274,99555.4
27.2,50,27.3,33.7,1.09523,102291
27.2,51,27.4,33.8,1.07034,99418.7
27.2,51,27.4,33.7,1.07157,99377.8
27.3,51,27.5,33.8,1.07631,99218.4
27.3,51,27.6,33.9,1.07175,97707.1
27.4,51,27.7,34.1,1.11349,102064
27.5,51,27.8,34.2,1.08562,98147.1
27.4,51,27.1,32.9,1.07361,97528.1
27.2,52,27.5,33.8,1.087,98650.6
27.1,52,27.4,33.8,1.10865,101130
27.1,53,27.4,33.8,1.08332,98909.8
27.1,53,27.4,33.8,1.08743,100183
27.1,52,27.4,33.8,1.08022,98597.7
26.9,51,27.1,33.5,1.07257,97174.4
26.8,52,27.1,33.5,1.10595,100547
26.8,52,27,33.4,1.1097,101372
26.8,52,27.1,33.5,1.11493,101175
26.9,52,27.2,33.6,1.11499,100455
27.1,53,27.4,33.8,1.1127,100373
27.2,52,27.4,33.9,1.12575,100574
27.3,52,27.6,34,1.14285,102397
27.5,52,27.9,34.4,1.13029,101095
27.6,51,27.9,34.4,1.10875,98684.8
27.8,51,28.2,34.7,1.11893,100568
27.8,50,28.2,34.7,1.14512,103996
27.8,50,28.2,34.7,1.11738,101476
27.9,50,28.3,34.7,1.11193,100464
27.8,49,27.9,34,1.12052,101000
27.6,49,27.6,33.6,1.11828,101162
27.3,50,26.3,31.6,1.13987,102625
27.2,50,27.3,33.8,1.14045,102495
27.2,51,27.4,33.8,1.12629,101101
27.2,51,27.4,33.8,1.11869,100227
27.3,51,27.6,34,1.1296,100797
27.4,51,27.7,34.2,1.16231,103571
27.4,51,27.7,34.2,1.14039,101935
27.4,51,27.7,34.2,1.14325,102685
27.4,50,27.4,33.5,1.14387,103335
27.3,50,26.8,32.7,1.13159,102358
27.1,51,27.1,33.1,1.13663,103591
27.1,51,27.2,33.7,1.11079,100977
27.1,52,27.3,33.8,1.11139,100461
27.1,51,26.7,32.5,1.11676,101158
27.1,51,27.2,33.7,1.1335,102416
27.1,51,26.4,32.1,1.11359,100674
27,51,26.6,32.5,1.11955,100598
26.9,51,27.1,33.6,1.11538,100434
26.9,52,27.1,33.7,1.11738,100543
26.9,52,27.1,33.7,1.11641,100507
26.9,52,27.2,33.7,1.11294,100524
27,51,27.2,33.7,1.09533,99565.2
27.1,51,27.2,33.7,1.08013,98244.2
27.2,51,27.3,33.9,1.07997,99204.9
27.3,51,27.5,34.1,1.08645,99884.6
27.3,50,27.2,33.3,1.07241,98791.1
27.2,50,27.1,33.2,1.0632,97735.8
27.1,51,27.3,33.8,1.07853,99308.4
27.2,51,27.3,33.9,1.07281,98551.6
27.2,51,27.4,33.9,1.07593,98154.5
27.3,51,27.6,34.1,1.06141,96739.1
27.6,51,27.9,34.4,1.08391,99051.1
27.8,50,28.2,34.8,1.08044,98528.6
28.1,49,28.5,35.1,1.10104,100646
28.2,49,28.7,35.2,1.09164,100154
28.2,49,28.7,35.1,1.09663,101177
28.2,49,28.7,35.1,1.08501,100433
28.2,48,27.8,33.6,1.07585,100299
28.1,48,27.7,33.4,1.08008,100645
27.8,48,27.1,32.6,1.06922,100046
27.6,49,27.8,34.3,1.08057,99982
27.6,49,27.8,34.2,1.06993,99086.3
27.6,49,27.7,34.3,1.07476,99528.7
27.6,49,27.8,34.3,1.06945,99315.1
27.7,49,27.9,34.5,1.07514,99495.2
27.8,49,28.1,34.7,1.07976,99661.7
27.9,49,28.3,34.9,1.06975,98577.4
28.1,49,28.5,34.9,1.06001,98164.4
28.2,49,28.7,35.3,1.05472,98862.6
28.3,48,28.8,35.4,1.0476,98258.8
28.4,48,29,35.6,1.04367,98192.1
28.5,48,29.1,35.7,1.03415,97286.4
28.6,48,29.2,35.8,1.0509,98886.4
28.5,47,28.3,33.8,1.06773,100882
28.4,48,28.2,33.7,1.04105,97581.4
28.2,47,28.4,34.6,1.05264,98626.6
28,48,27.8,33.8,1.05416,98512.7
27.9,49,28.3,34.9,1.04899,97881.5
27.9,49,28.3,34.9,1.07201,100694
28.1,48,28.4,35,1.08007,101479
28.2,48,28.7,35.3,1.06166,99939.3
28.3,48,28.8,35.4,1.05117,99667.1
28.4,48,28.9,35.6,1.04413,99771.8
28.4,47,28.9,35.4,1.04128,99916.9
28.4,47,28.9,35.6,1.05238,101109
28.4,47,28.8,35.3,1.04279,99774.2
28.4,47,28.8,35.4,1.03453,99130.8
28.4,46,28.9,35.5,1.03035,98627.1
28.5,46,28.9,35.6,1.042,100000
28.6,45,28.9,35.5,1.03875,99460.4
28.6,46,29.1,35.7,1.03625,98674.3
28.7,46,29.2,35.8,1.06331,101008
28.6,46,29.1,35.7,1.07503,102553
28.6,46,29.1,35.7,1.05783,101185
28.6,46,29.1,35.7,1.03965,99845.2
28.7,45,29.2,35.8,1.04561,101095
28.7,44,29.2,35.7,1.03914,100594
28.8,44,29.3,35.9,1.03474,100694
28.9,44,29.4,35.9,1.03509,100432
28.9,44,29.4,36,1.03878,100766
29,44,29.5,36.1,1.03266,100159
29.1,45,29.7,36.3,1.03744,100684
29.2,44,29.7,36.3,1.03274,100277
29.3,44,29.8,36.4,1.02622,99195.9
29.4,44,29.8,36.4,1.03229,99976.2
29.4,43,29.8,36.3,1.0294,99687.8
29.5,43,29.9,36.5,1.02119,99402.7
29.6,43,29.9,36.6,1.00221,98528.3
29.4,43,29.7,35.8,1.01899,100603
29.2,44,29.1,34.6,1.03194,102182
29.1,45,29.7,36.2,1.03148,102349
29.1,45,29.7,36.2,1.01998,100973
29.1,45,29.7,36.3,1.00507,99707.2
29.1,45,29.7,36.3,1.00615,99974
29.2,46,29.8,36.4,0.997154,98789.1
29.2,45,29.8,36.3,1.0143,100690
29.3,46,29.9,36.6,0.982352,97662.1
29.4,45,29.9,36.6,0.952673,94270.5
29.5,44,29.9,36.5,0.984281,98283.4
29.7,45,30.2,36.8,0.994958,99641.4
29.8,44,30.3,36.8,0.98539,99963.9
29.8,44,30.3,36.9,0.952894,96982.3
29.9,43,30.3,36.9,0.977745,100600
29.9,42,30.2,36.8,0.971969,99969.4
29.9,42,30.2,36.7,0.962249,98742.9
29.9,42,30.2,36.7,0.981087,100871
29.9,41,30.2,36.7,0.955512,98300.1
29.8,40,29.9,36.3,0.959998,98868.8
29.8,41,30,36.5,0.95795,98614.5
29.8,43,30.2,36.8,0.955485,98818.8
29.9,43,30.3,36.8,0.925193,94794.8
29.9,43,30.3,36.8,0.929914,96335.9
30,43,30.4,36.9,0.913689,94864.5
30.1,44,30.7,37.2,0.943371,99501.2
30.2,43,30.7,37.2,0.922015,97204.4
30.4,43,30.9,37.4,0.902692,96326.7
30.5,43,31.1,37.7,0.913839,98304.6
30.6,43,31.2,37.7,0.929682,99685.3
30.6,42,31.1,37.6,0.928906,99794.6
30.6,42,31.1,37.6,0.909372,96945.9
30.6,42,31.1,37.7,0.911072,96877.4
30.7,41,31,37.5,0.895266,95199.3
30.6,41,30.9,37.4,0.895756,95080.3
30.5,41,30.8,37.3,0.90183,96632
30.4,41,30.8,37.2,0.874603,92838.5
30.3,42,30.8,37.2,0.862954,91413.5
30.3,42,30.7,37.1,0.871914,94087
30.2,43,30.7,37.1,0.869425,95755.1
30.2,43,30.7,37,0.873783,98004
30.1,42,30.4,36.8,0.874282,98340.4
30.1,42,30.4,36.8,0.880128,99567
30.1,41,30.3,36.7,0.864391,97501
30,41,30.2,36.6,0.869806,98103.6
30.1,42,30.4,36.8,0.880051,99098.5
30.1,43,30.5,36.9,0.872517,98666.4
30.1,43,30.5,36.9,0.861911,98241.3
30,43,30.4,36.8,0.826899,92404.7
29.9,43,30.3,36.7,0.830336,93198.4
29.9,43,30.3,36.7,0.827323,93818.5
29.8,44,30.3,36.7,0.841677,97643
29.8,45,30.4,36.7,0.827552,96875.9
29.8,45,30.4,36.7,0.846706,100266
29.8,45,30.4,36.8,0.826879,98395.6
29.8,45,30.4,36.8,0.782971,90645.3
29.7,45,30.3,36.8,0.80225,94095.7
29.7,46,30.4,36.8,0.808945,96154.9
29.8,46,30.5,36.8,0.807581,95446
29.8,45,30.4,36.8,0.803321,95649.8
29.9,45,30.6,36.9,0.790402,93707.4
30,44,30.5,36.8,0.835578,100721
30.1,44,30.6,37,0.816075,98704.1
30.1,44,30.7,37.1,0.79399,97135.5
30.1,44,30.7,37.1,0.789077,97570.1
30,44,29.7,34.7,0.785214,97652
29.7,44,29.6,34.9,0.773434,97216.5
29.4,45,29.4,34.9,0.770972,97038.5
29.2,45,28.9,34.1,0.778128,98257
29.1,46,29.3,35.1,0.774995,98495.9
29.1,46,29,34.3,0.763602,96773.2
29,45,29,34.5,0.764425,96718.4
29,46,29.7,35.8,0.755991,96903.9
29.1,45,29.7,36,0.749226,95036.3
29.2,45,29.8,36.1,0.745198,96210
29.3,45,29.8,36.1,0.743503,96956.6
29.4,45,29.9,36,0.738968,98123.7
29.4,46,29.9,35.8,0.724596,97089.9
29.4,46,30.1,36.3,0.702348,95468.3
29.4,46,30.1,36.4,0.669825,86005.6
29.5,46,30.2,36.4,0.678076,89730
29.6,46,30.2,36.5,0.679805,92183.6
29.6,46,30.2,36.4,0.687064,94287.3
29.7,46,30.3,36.3,0.688887,94572.4
29.7,46,30.4,36.5,0.677052,93347.1
29.8,46,30.5,36.7,0.658115,89479.6
29.8,46,30.6,36.7,0.670555,92908.3
29.9,46,30.6,36.2,0.670318,94615.1
29.8,46,29.8,34.7,0.656403,92325.5
29.5,46,30.2,36.2,0.641834,91181.8
29.4,47,30.1,36.3,0.637017,91200.1
29.3,47,29.6,34.9,0.637424,94022.4
29.2,47,29.3,34.6,0.634907,94297.9
29.1,48,29.7,35.4,0.644719,95625.8
28.9,48,29.8,35.9,0.639023,95347.5
28.9,46,29.6,35.6,0.634988,95086.6
28.9,46,29.6,35.6,0.624589,92892.1
28.9,46,29.6,35.8,0.595521,88120.8
29,46,29.7,35.8,0.589906,86929.9
29,46,29.7,35.8,0.593386,89281.1
29.1,47,29.9,35.9,0.584986,89292.3
29.2,48,30.1,36.1,0.57064,88690.5
29.3,48,30.2,36.1,0.569568,88854.4
29.4,47,30.2,36.2,0.563526,87354
29.6,47,30.3,36.3,0.558055,86989.8
29.7,47,30.4,36.4,0.569002,89821.6
29.8,47,30.6,36.6,0.579786,92813.6
29.9,46,30.6,36.6,0.566194,89902.4
29.9,46,30.6,36.6,0.563008,90075.7
29.8,45,30,35.2,0.564038,90674.4
29.6,45,29.4,34.3,0.556958,89750.2
29.3,45,29.4,34.6,0.55311,89645.1
29.2,45,29.8,35.7,0.538344,88923.3
29.2,45,29.8,35.7,0.535102,88737
29.2,45,29.8,35.6,0.522958,88009.6
29.2,46,29.8,35.7,0.513407,87450.2
29.2,46,29.9,35.7,0.50985,88230
29.3,46,30,35.8,0.504974,88288.8
29.4,46,30.1,35.9,0.499677,87779.4
29.6,45,30.1,35.9,0.496929,87235.9
29.6,44,30.1,35.8,0.491095,86332.1
29.6,44,30.1,35.8,0.48085,84582.3
29.6,44,30.1,35.8,0.477142,84448.5
29.6,44,30.1,35.8,0.477653,84896.9
29.7,45,30.3,36,0.475885,85843.2
29.7,43,29.8,34.8,0.464005,85378.1
29.6,45,29.8,34.8,0.465237,85821.5
29.5,46,30.2,35.8,0.454455,85114.9
29.4,46,30.1,35.8,0.439088,83787.9
29.5,46,30.2,35.8,0.440222,85331.8
29.6,46,30.3,35.9,0.432332,83975.9
29.7,45,30.2,35.8,0.43528,85090.3
29.8,45,30.4,35.9,0.431283,85693.6
29.8,45,30.4,36,0.42507,84197.1
29.9,45,30.6,36.2,0.418137,82595.1
30,44,30.5,36.1,0.420281,83467.5
30,44,30.5,36.1,0.41157,82505.9
29.9,43,30.3,35.8,0.411479,82534.9
29.9,43,30.3,35.8,0.407963,83061.3
29.9,43,30.3,35.8,0.393639,80593.6
29.9,43,30.3,35.7,0.386589,79808.9
30,43,30.4,35.2,0.382579,82067.7
30.1,43,30.5,35.9,0.381004,81403.6
30.1,42,30.4,35.8,0.37814,81358.9
30,42,30.3,35.6,0.379131,83130.1
29.9,42,30.2,35.6,0.371208,80132.1
29.9,42,30.2,35.4,0.365364,77855.4
29.9,42,30.2,35.5,0.360214,78988.8
29.9,43,30.3,35.7,0.350769,75952.4
30,43,30.4,35.7,0.352192,76876.3
30,42,30.3,35.6,0.350462,77776
30,43,30.4,35.6,0.341663,76754.6
29.9,43,30,34.6,0.333062,74594.7
29.7,42,29.9,34.9,0.323505,74975.4
29.6,43,29.8,34.7,0.320868,76512.1
29.4,43,29.4,34.1,0.316927,75684.2
29.3,44,29.7,34.3,0.313426,74454.4
29.2,44,29.3,33.8,0.318604,77504.5
29.1,44,28.8,33.1,0.317318,77180.7
28.9,44,29.4,34.4,0.308318,75613.8
28.9,44,29.4,34.5,0.314122,78640.2
28.9,43,29.4,34.7,0.307656,78102.5
28.9,43,29.4,34.6,0.301948,77529.7
29.1,42,29.4,34.6,0.299074,75734.5
29.2,42,29.5,34.7,0.286751,74905.2
29.3,41,29.4,34.6,0.286225,76298.2
