71,-16,3894.4,-4.23733,65.8848,0.00000222,9.9,0.0247245
72,-16,3195.53,-109.799,87.941,0.000000546,9.9,0.0238051
72,-16,3269.76,-210.695,184.784,0.000000102,9.8,0.0232
72,-15,3105.51,-1682.61,1979.36,0.00000139,9.8,0.0218874
72,-15,3683.42,-215.438,163.6,-0.00000203,9.8,0.0249812
72,-15,3629.62,-1117.94,458.982,0.00000451,9.8,0.0239162
72,-15,3484.66,129.412,-85.3606,0.00000109,9.8,0.0214716
73,-15,3833.35,491.527,-757.086,-0.00000396,9.8,0.0207404
73,-14,3671.96,120.32,-63.0651,-0.00000539,9.8,0.0198556
73,-14,3349.84,62.713,-24.1029,0.000000175,9.7,0.0185385
73,-14,3244.17,136.945,-49.7306,-0.00000541,9.7,0.0210064
73,-14,2819.87,86.2999,-44.4932,-0.00000199,9.7,0.0188221
73,-14,3794.59,63.9151,-63.6998,-0.00000277,9.7,0.0208307
74,-13,3481.37,112.58,-50.4058,-0.00000144,9.7,0.0201956
74,-13,3544.17,64.3938,-63.1261,0.00000256,9.7,0.0193274
74,-13,3210.16,42.7466,-18.2118,-0.00000803,9.7,0.0153578
74,-13,3348.91,70.424,-50.5085,-0.0000048,9.7,0.0192984
74,-13,3160.31,49.2741,-30.3672,-0.00000295,9.7,0.0190151
74,-12,3468.15,107.581,-41.4955,-0.0000109,9.7,0.0192973
75,-12,4672.83,50.4125,-51.4987,-0.0000109,9.7,0.0172244
75,-12,3749.4,55.8789,-38.6097,-0.00000389,9.6,0.0185097
75,-12,3677.25,48.7148,-34.5968,-0.00000474,9.6,0.0186959
75,-12,3803.6,41.6662,-39.9787,-0.0000114,9.6,0.0185473
75,-11,3253.8,49.1926,-11.4945,-0.00000143,9.6,0.0144552
75,-11,3002.12,33.2027,-38.0445,-0.00000377,9.6,0.0163021
75,-11,4379.78,-51.6187,-135.466,0.00000155,9.5,0.017937
76,-11,4069.05,41.4473,-40.3658,-0.00000816,9.4,0.0162718
76,-11,4600.46,54.3223,-79.5182,0.00000639,9.4,0.0200141
76,-11,5322.49,14.1572,-129.534,-0.000000887,9.4,0.0190676
76,-10,5589.41,109.237,197.794,-0.00000736,9.4,0.0208005
76,-10,6646.64,63.1694,84.9703,-0.00000644,9.4,0.0225615
76,-10,6860.82,41.9111,40.3676,-0.00000418,9.4,0.0255139
77,-10,8834.02,44.5692,35.3982,0.000000483,9.4,0.0266622
77,-10,8533.16,47.1513,31.5699,-0.00000575,9.4,0.0295464
77,-9,14032.5,37.806,28.8888,-0.00000212,9.3,0.0352955
77,-9,16161.8,38.6769,23.7285,-0.00000375,9.4,0.0409146
77,-9,18465.6,39.5906,20.0417,-0.00000153,9.3,0.0486126
77,-9,19236.5,35.2913,19.0239,-0.00000926,9.3,0.0587325
78,-9,25178.5,38.0695,17.7112,-0.00000882,9.3,0.0692998
78,-8,30564.4,37.4349,17.2399,-0.00000493,9.3,0.084405
78,-8,27346.5,36.2697,16.0235,-0.00000571,9.3,0.107223
78,-8,38919.7,36.3691,16.3975,-0.00000682,9.3,0.128554
78,-8,46864.1,36.4424,14.9989,-0.00000525,9.3,0.194894
78,-8,44084.4,34.9523,13.8844,-0.0000171,9.3,1.56302
78,-7,36248.4,34.3375,13.6081,0.00000176,9.3,1.99768
79,-7,30574.5,33.5969,13.3296,-0.00000384,9.3,2.56593
79,-7,25870.8,32.6676,13.0045,0.00000678,9.3,3.30896
79,-7,22279.9,31.6888,12.6476,-0.0000068,9.3,4.27448
79,-7,19699.5,30.8252,12.3552,-0.00000461,9.3,5.51553
79,-6,17830.3,30.1129,12.1191,-0.00000515,9.2,7.09936
79,-6,16693.7,29.6417,11.9702,0.00000349,9.2,9.08064
80,-6,15866.6,29.2995,11.8873,0.00000671,9.2,11.5441
80,-6,15276.8,29.0716,11.812,0.0000134,9.2,14.5656
80,-6,14843.6,28.9798,11.8075,0.0000256,9.2,18.2477
80,-5,14457.9,28.9465,11.8234,0.00002,9.2,22.7306
80,-5,14168.2,29.0252,11.8555,0.000023,9.2,28.1
80,-5,13922.3,29.1576,11.917,0.0000309,9.1,34.4851
80,-5,13706.2,29.3192,11.983,0.0000379,9.1,41.8912
81,-5,13534.4,29.5152,12.0569,0.0000468,9.1,50.4874
81,-4,13337.8,29.6688,12.1046,0.000059,9.1,60.4211
81,-4,13071,29.7274,12.1087,0.0000623,9.1,71.889
81,-4,12730.7,29.6851,12.068,0.0000781,9.1,85.0576
81,-4,12307.4,29.5119,11.979,0.0000922,9,100.085
81,-4,11833.5,29.2346,11.8479,0.000107057,9,117.325
82,-3,11325.6,28.8752,11.6843,0.000122004,9,136.998
82,-3,10786.3,28.4164,11.485,0.000121266,8.9,159.284
82,-3,10244.8,27.889,11.2617,0.000151543,8.9,184.779
82,-3,9696.88,27.2779,11.0162,0.000198937,8.9,214.925
82,-3,9236.68,26.7171,10.787,0.000199402,8.9,246.964
82,-2,8825.42,26.1777,10.5725,0.000246714,8.8,284.646
82,-2,8448.51,25.6231,10.355,0.00025362,8.8,324.118
83,-2,8120.06,25.1231,10.1663,0.000281976,8.8,367.489
83,-2,7834.52,24.6615,9.98835,0.000302857,8.8,414.369
83,-2,7601.44,24.277,9.84049,0.00033027,8.8,468.42
83,-1,7384.81,23.8925,9.69816,0.000319994,8.8,523.855
83,-1,7190.25,23.5337,9.56277,0.000374902,8.8,583.739
83,-1,7014.17,23.1979,9.4415,0.000387247,8.7,647.66
83,-1,6866.7,22.919,9.33166,0.000442143,8.7,720.72
84,-1,6716.91,22.6101,9.22155,0.000481377,8.7,793.686
84,0,6581.84,22.3222,9.12041,0.000543303,8.7,870.738
84,0,6454.89,22.0345,9.01377,0.000545084,8.7,951.72
84,0,6345.21,21.8091,8.93178,0.000523553,8.7,1047.36
84,0,6242.49,21.5586,8.84112,0.000558739,8.7,1137.09
84,0,6149.46,21.3278,8.75838,0.000683491,8.7,1231.94
85,0,6062.41,21.1235,8.68065,0.000688148,8.7,1331.23
85,0,5987.32,20.9586,8.62386,0.000707831,8.7,1445.68
85,0,5911.48,20.7596,8.55012,0.000722801,8.7,1556.89
85,0,5838.96,20.555,8.4849,0.000771723,8.7,1673.74
85,0,5768.38,20.3684,8.41589,0.000865934,8.7,1795.7
85,1,5711.22,20.22,8.36058,0.000912417,8.7,1935.35
85,1,5650.24,20.0379,8.29838,0.000981371,8.7,2070.37
86,1,5592.54,19.8726,8.24139,0.00111266,8.6,2212.11
86,1,5538.94,19.7039,8.18521,0.0012559,8.6,2360.76
86,1,5484.38,19.5297,8.12449,0.00129738,8.6,2516.77
86,2,5439.05,19.4061,8.07801,0.00119818,8.6,2694.59
86,2,5391.3,19.2428,8.02458,0.00136295,8.6,2863.54
86,2,5342.78,19.0853,7.96993,0.00134478,8.6,3039.71
86,2,5299.89,18.9396,7.91923,0.00154468,8.6,3222.53
87,2,5267.51,18.8383,7.8859,0.0017294,8.5,3427.41
87,3,5226.57,18.6957,7.83833,0.0018166,8.5,3620.29
