86,-29,2859.61,-4.51785,43.1399,0.00000702,-9.5,0.018989
86,-29,3295.25,-3.67679,26.1056,0.00000778,-9.5,0.0200254
87,-29,3398.2,-2.58856,30.575,0.00000228,-9.5,0.0200246
87,-29,3821.12,-5.10975,29.7805,0.00000964,-9.5,0.0188075
87,-29,3459.9,-8.02774,31.9468,0.00000929,-9.6,0.0194237
87,-28,2948.91,-8.00953,62.7128,0.00000944,-9.6,0.0178287
87,-28,3557.19,-10.2994,40.9891,0.00000922,-9.6,0.0195505
87,-28,3045.6,-21.5543,70.3246,0.00000914,-9.6,0.0185469
88,-28,3547.42,-4.04237,25.6732,0.0000107,-9.6,0.0202872
88,-28,3000.56,-2.65982,29.249,0.00000981,-9.6,0.0199255
88,-27,3590.98,-2.76349,40.9247,0.00000323,-9.6,0.019759
88,-27,3081.75,-12.4977,38.7554,0.0000117,-9.6,0.0188087
88,-27,3179.13,-47.8972,61.406,0.0000103,-9.6,0.0184213
88,-27,2843.06,-101.365,53.9414,0.0000119,-9.6,0.0177621
88,-27,2917.46,-31.4896,68.4956,0.00000794,-9.7,0.0183613
89,-26,3242.32,-47.1869,44.676,0.00000592,-9.7,0.0190962
89,-26,3071.55,-32.4481,51.0555,0.00000726,-9.7,0.018344
89,-26,3293.1,-23.8032,48.3049,0.00000751,-9.7,0.0178449
89,-26,3064.12,-10.3302,57.5387,0.00000711,-9.7,0.0186339
89,-26,3599.92,-16.083,23.8337,0.00000601,-9.7,0.0200136
89,-25,3682.41,5.43947,27.9429,0.00000782,-9.7,0.0201995
90,-25,3146.65,-2.57804,32.5054,0.0000149,-9.7,0.0201036
90,-25,2999.83,-22.6442,44.0641,0.00000885,-9.7,0.017517
90,-25,3105.86,-14.475,37.1883,0.00000882,-9.7,0.020257
90,-25,3220.19,6.16425,35.0792,0.00000764,-9.7,0.0202529
90,-24,2878.78,0.41412,19.3564,0.0000146,-9.7,0.0179592
90,-24,3579.99,-34.4325,33.608,0.00000446,-9.7,0.0189585
90,-24,3200.66,-11.1726,30.5141,0.00000698,-9.7,0.0207528
91,-24,3354.06,-17.452,25.8475,0.00000361,-9.7,0.019527
91,-24,3251.64,4.70722,38.75,0.00000733,-9.7,0.0178494
91,-23,3037.55,-17.2832,40.3833,0.00000735,-9.7,0.0185105
91,-23,3489.54,-16.3896,47.8002,0.00000673,-9.7,0.0185242
91,-23,3004.32,-43.1643,101.822,0.00000815,-9.8,0.0178634
91,-23,3006.28,-27.7778,63.445,0.00000683,-9.8,0.0181768
91,-23,3015.96,-20.899,49.6267,0.0000034,-9.8,0.0176767
92,-22,3371.63,-10.9855,54.0232,0.00000835,-9.8,0.017263
92,-22,3317.27,-56.9765,276.591,0.00000573,-9.8,0.0160929
92,-22,3129.52,-143.156,195.912,0.00000197,-9.8,0.0160852
92,-22,3756.39,2026.74,-1683.16,0.000000929,-9.8,0.0176866
92,-22,3568.56,-118.251,78.0268,0.00000327,-9.9,0.0163444
92,-21,3383.72,-47.8275,153.26,0.00000916,-9.9,0.0171493
92,-21,3407.81,-106.679,228.339,0.0000114,-9.9,0.0163381
93,-21,2868.86,-167.89,74.0896,0.000011,-9.9,0.0158567
93,-21,3320.69,208.167,-134.249,0.00000471,-9.9,0.0161011
93,-21,3038.73,-501.666,538.416,0.0000044,-9.9,0.0148731
93,-20,3218.51,-90.9279,86.3392,0.00000266,-10,0.0166007
93,-20,3032.13,237.944,-202.822,0.00000439,-10,0.0167554
93,-20,3168.34,225.766,-181.516,0.0000103,-10,0.0157498
93,-20,3628.73,438.045,-368.765,0.00000756,-10,0.0171443
