4:05:00,-0.0757013
4:06:00,-0.0762908
4:07:00,-0.0759462
4:08:00,-0.075832
4:09:00,-0.0767911
4:10:00,-0.0767774
4:11:00,-0.0761231
4:12:00,-0.0778397
4:13:00,-0.0780211
4:14:00,-0.0778141
4:15:00,-0.0778318
4:16:00,-0.0786882
4:17:00,-0.0774106
4:18:00,-0.0777742
4:19:00,-0.0764587
4:20:00,-0.0792698
4:21:00,-0.0789285
4:22:00,-0.0769925
4:23:00,-0.0785781
4:24:00,-0.0805055
4:25:00,-0.0779188
4:26:00,-0.0779527
4:27:00,-0.0781084
4:28:00,-0.0772909
4:29:00,-0.0782352
4:30:00,-0.0795075
4:31:00,-0.0797286
4:32:00,-0.0782955
4:33:00,-0.0795187
4:34:00,-0.0795429
4:35:00,-0.0788362
4:36:00,-0.0793452
4:37:00,-0.0797396
4:38:00,-0.0804135
4:39:00,-0.0802001
4:40:00,-0.08044
4:41:00,-0.0791207
4:43:00,-0.0800989
4:44:00,-0.0785579
4:45:00,-0.0805863
4:46:00,-0.0805028
4:47:00,-0.0806039
4:48:00,-0.0809374
4:49:00,-0.0812639
4:50:00,-0.0827451
4:51:00,-0.0805749
4:52:00,-0.0808166
4:53:00,-0.0818494
4:54:00,-0.0805404
4:55:00,-0.0812814
4:56:00,-0.0837315
4:57:00,-0.0816509
4:58:00,-0.0832309
4:59:00,-0.0839357
5:00:00,-0.0837885
5:01:00,-0.0826031
5:02:00,-0.0827049
5:03:00,-0.0842207
5:04:00,-0.0817643
5:05:00,-0.082329
5:06:00,-0.0862242
5:07:00,-0.0829917
5:08:00,-0.0843187
5:09:00,-0.083534
5:10:00,-0.0842723
5:11:00,-0.083911
5:12:00,-0.0826134
5:13:00,-0.084566
5:14:00,-0.0858141
5:15:00,-0.0854189
5:16:00,-0.0847019
5:17:00,-0.0860353
5:18:00,-0.0873127
5:19:00,-0.0845809
5:20:00,-0.0857386
5:21:00,-0.0865236
5:22:00,-0.0836625
5:23:00,-0.0856959
5:24:00,-0.0847668
5:25:00,-0.0843625
5:26:00,-0.0841893
5:27:00,-0.0852493
5:29:00,-0.0857877
5:30:00,-0.0842244
5:31:00,-0.0864223
5:32:00,-0.0856427
5:33:00,-0.0877535
5:34:00,-0.0856857
5:35:00,-0.0878406
5:36:00,-0.085656
5:37:00,-0.085642
5:38:00,-0.0871138
5:39:00,-0.0863117
5:40:00,-0.0857539
5:41:00,-0.0862876
5:42:00,-0.0865298
5:43:00,-0.0859681
5:44:00,-0.086506
5:45:00,-0.0858488
5:46:00,-0.0869485
5:47:00,-0.0887134
5:48:00,-0.0880326
5:49:00,-0.0903934
5:50:00,-0.0904621
5:51:00,-0.0900228
5:52:00,-0.0888443
5:53:00,-0.0884957
5:54:00,-0.0874728
5:55:00,-0.0883324
5:56:00,-0.0862088
5:57:00,-0.0864177
5:58:00,-0.0879408
5:59:00,-0.086806
6:00:00,-0.0876723
6:01:00,-0.0891366
6:02:00,-0.0863756
6:03:00,-0.0884142
6:04:00,-0.0855476
6:05:00,-0.0872186
6:06:00,-0.0879445
6:07:00,-0.0855195
6:08:00,-0.0853015
6:09:00,-0.0829912
6:10:00,-0.0825618
6:11:00,-0.0831596
6:12:00,-0.0793552
6:14:00,-0.0808806
6:15:00,-0.0795373
6:16:00,-0.0754479
6:17:00,-0.0733329
6:18:00,-0.0684895
6:19:00,-0.0637117
6:20:00,-0.0569341
6:21:00,-0.0503148
6:22:00,-0.0416514
6:23:00,-0.0284629
6:30:00,0.220312
6:31:00,0.299159
6:32:00,0.400847
6:33:00,0.528338
6:34:00,0.682873
6:35:00,0.877707
6:36:00,1.12807
6:37:00,1.43299
6:38:00,1.82954
6:39:00,2.34355
6:40:00,2.98958
6:41:00,3.80921
6:42:00,4.86932
6:43:00,6.21721
6:44:00,7.93547
6:45:00,10.1032
6:46:00,12.7912
6:47:00,16.1722
6:48:00,20.4441
6:49:00,25.6383
6:50:00,31.9099
6:51:00,39.7392
6:52:00,49.4039
6:53:00,61.4965
6:54:00,76.0764
6:55:00,92.446
6:56:00,110.413
6:57:00,131.091
6:58:00,155.872
7:00:00,188.517
7:01:00,220.953
7:02:00,254.382
7:03:00,287.784
7:04:00,324.406
7:05:00,360.536
7:06:00,403.215
7:07:00,452.276
7:08:00,513.54
7:09:00,573.396
7:10:00,637.78
7:11:00,715.696
7:12:00,813.039
7:13:00,912.064
7:14:00,1002.2
7:15:00,1083.96
7:16:00,1167.77
7:17:00,1293.75
7:18:00,1419.84
7:19:00,1529.58
7:20:00,1679.81
7:21:00,1874.73
7:22:00,2040.32
7:23:00,2121.41
7:24:00,2195.98
7:25:00,2323.78
7:26:00,2554.53
7:27:00,2878.84
7:28:00,3247.11
7:29:00,3612.1
7:30:00,4151.87
7:31:00,4604.08
7:32:00,5019.94
7:33:00,5540.07
7:34:00,5998.11
7:35:00,6371.05
7:37:00,6797.13
7:38:00,7196.18
7:39:00,7453.27
7:40:00,7744.3
7:41:00,7874.54
7:42:00,8062.83
7:43:00,8672.32
7:44:00,9144.4
7:45:00,9514.65
7:46:00,9728.98
7:47:00,10111.7
7:48:00,10358.9
7:49:00,10765.8
7:50:00,11163.9
7:51:00,11132.1
7:52:00,11345.1
7:53:00,10937.9
7:54:00,12561.6
7:55:00,13632.4
7:56:00,13865.7
7:57:00,13609.4
7:58:00,13659.7
7:59:00,13549.3
8:00:00,13511.3
8:01:00,12998.4
8:02:00,12034.2
8:03:00,10483.9
8:04:00,9160.36
8:05:00,9281.94
8:06:00,8902.4
8:07:00,8102.81
8:08:00,7600.55
8:09:00,6814.45
8:10:00,6963.18
8:11:00,6280.15
8:12:00,5409.97
8:13:00,5493.47
8:14:00,5629.31
8:15:00,5757.5
8:16:00,5646.07
8:17:00,5993.25
8:18:00,6405.06
8:19:00,6552.99
8:20:00,6308.65
8:21:00,5793.06
8:22:00,5468.04
8:23:00,5159.73
8:24:00,4925.01
8:25:00,4830.94
8:26:00,4892.52
8:27:00,4963.55
8:28:00,4896.4
8:29:00,4827.62
8:30:00,4967.29
8:31:00,5068.39
8:32:00,5119.31
8:33:00,5053.02
8:34:00,5053.65
8:35:00,5045.86
8:36:00,5054.62
8:37:00,5044.35
8:38:00,5023.15
8:39:00,5143.87
8:40:00,5313.8
8:41:00,5469.48
8:42:00,5558.93
8:43:00,5681.52
8:44:00,5808.5
8:45:00,5782.44
8:46:00,5574.17
8:47:00,5457.9
8:48:00,5449.44
8:49:00,5461.35
8:50:00,5365.96
8:51:00,5317.4
8:52:00,5352.41
8:53:00,5469.29
8:54:00,5534.57
8:55:00,5625.85
8:56:00,5964.06
8:57:00,6401.51
8:58:00,6785.08
8:59:00,7040.42
9:00:00,7105.47
9:01:00,7193.05
9:02:00,7617.3
9:03:00,8073.39
9:04:00,8171.88
9:05:00,8060.85
9:06:00,8194.68
9:07:00,8532.05
9:08:00,8775.24
9:09:00,8836.26
9:10:00,8785.87
9:11:00,8468.9
9:12:00,7901.81
9:13:00,7575.69
9:14:00,7530.83
9:15:00,7835.79
9:16:00,8202.18
9:17:00,8235.35
9:18:00,8201.23
9:19:00,8612.19
9:20:00,8993.38
9:21:00,8874.73
9:22:00,8495.26
9:23:00,8339.2
9:24:00,8414.09
9:25:00,8602.2
9:26:00,8997.75
9:27:00,9649.26
9:28:00,10497.8
9:29:00,11449.3
9:30:00,11961.1
9:31:00,12004.3
9:32:00,11885.7
9:33:00,11833.1
9:34:00,11923.3
9:35:00,12073.6
9:36:00,12387
9:37:00,12486.5
9:38:00,12574.8
9:39:00,12505.8
9:40:00,12596.8
9:41:00,12642.8
9:42:00,12416.2
9:43:00,12643.1
9:44:00,13583.4
9:46:00,14745
9:47:00,16383.4
9:48:00,18349.3
9:49:00,20014.6
9:50:00,20803.9
9:51:00,18595.3
9:52:00,16939.3
9:53:00,16123.7
9:54:00,16233.8
9:55:00,17249.7
9:56:00,19094.7
9:57:00,21378.8
9:58:00,23985.6
9:59:00,30050
10:00:00,25201.9
10:01:00,25509.4
10:02:00,25637.5
10:03:00,24500.7
10:04:00,24187.6
10:05:00,22152.1
10:06:00,22844.3
10:07:00,25299.3
10:08:00,24830.4
10:09:00,27043.9
10:10:00,29269.4
10:11:00,41379.5
10:12:00,30135.5
10:13:00,30628.2
10:14:00,30915.6
10:15:00,32436.5
10:16:00,35337.8
10:17:00,35930.9
10:18:00,44501.1
10:19:00,38355
10:20:00,35476.9
10:21:00,35457.7
10:22:00,36795.1
10:23:00,49474.3
10:24:00,37455.8
10:25:00,37718.1
10:26:00,44937.2
10:27:00,36526.5
10:28:00,34404.3
10:29:00,35327.4
10:30:00,29383.6
10:31:00,28627
10:32:00,29807
10:33:00,32872.8
10:34:00,30786.9
10:35:00,29088.4
10:36:00,27808.4
10:37:00,27264.8
10:38:00,26472.7
10:39:00,25716.2
10:40:00,26571.8
10:41:00,25602.1
10:42:00,25867.4
10:43:00,26061.7
10:44:00,25883
10:45:00,24474.3
10:46:00,21984.1
10:47:00,23471.6
10:48:00,25005.5
10:49:00,25833.8
10:50:00,24501.7
10:51:00,23283.8
10:52:00,23906.7
10:53:00,25524.4
10:54:00,26567.2
10:55:00,30495.5
10:56:00,32547.7
10:57:00,34263
10:58:00,36856.1
10:59:00,44649.6
11:00:00,51674.4
11:01:00,46275.1
11:02:00,34656.2
11:03:00,34844.7
11:04:00,35988.5
11:05:00,37457
11:06:00,44632.7
11:07:00,47153.8
11:08:00,61955.3
11:09:00,60483.6
11:10:00,60403.9
11:11:00,38333.8
11:12:00,34670.1
11:13:00,34893.6
11:14:00,37850.7
11:15:00,47597.8
11:16:00,68288.4
11:17:00,73280.3
11:18:00,72407.3
11:19:00,70300
11:20:00,69430.8
11:21:00,65061.3
11:22:00,68638.6
11:23:00,76934.1
11:24:00,65257.1
11:25:00,72329.7
11:26:00,69864.6
11:27:00,68799.3
11:28:00,72168.1
11:29:00,57448.9
11:30:00,53753.8
11:31:00,43874.8
11:32:00,57903.3
11:33:00,61578.7
11:35:00,61140.9
11:36:00,54718.5
11:37:00,69237.3
11:38:00,44456.5
11:39:00,46613.6
11:40:00,46496.6
11:41:00,51832.7
11:42:00,54599.4
11:43:00,61060.9
11:44:00,65738.7
11:45:00,60099.5
11:46:00,59248.4
11:47:00,71331.9
11:48:00,87850
11:49:00,89896.1
11:50:00,86555.9
11:51:00,78119.3
11:52:00,57754
11:53:00,76085.8
11:54:00,66743.7
11:55:00,67635.3
11:56:00,68242
11:57:00,73539.6
11:58:00,81037.3
11:59:00,70215.7
12:00:00,80851.1
12:01:00,78302.7
12:02:00,70372.5
12:03:00,83894.6
12:04:00,83137.8
12:05:00,73653.1
12:06:00,78018.9
12:07:00,79920.3
12:08:00,73658.1
12:09:00,71145.1
12:10:00,69993.4
12:11:00,75499.2
12:12:00,80108.2
12:13:00,80393.9
12:14:00,80203
12:15:00,76381.7
12:16:00,76730.7
12:17:00,78083.1
12:18:00,77481.5
12:19:00,77826.8
12:20:00,78973.9
12:21:00,76425.6
12:22:00,77455.3
12:23:00,78046.6
12:24:00,78584.3
12:25:00,76668
12:26:00,67861.7
12:27:00,72528
12:28:00,79129.2
12:29:00,76305.2
12:30:00,75600
12:31:00,73363.2
12:32:00,76092.8
12:33:00,76077.6
12:34:00,74878.7
12:35:00,71210.2
12:36:00,72197.8
12:37:00,74525.4
12:38:00,75625.4
12:39:00,79891.1
12:40:00,79741.1
12:41:00,79841.9
12:42:00,75705.9
12:43:00,79403
12:44:00,77791
