40,30,16,10,8,4,3,3,2,0,0,41,31,20,10,6,3,2,0,0,0,0,0,0,0,3
59,59,52,46,42,37,32,29,25,25,20,48,39,33,25,23,18,14,9,6,4,0,0,0,0,4
56,51,45,39,35,33,32,30,30,28,28,43,34,29,24,15,9,4,4,4,4,1,0,0,0,4
59,59,49,38,18,16,15,15,15,14,14,43,33,21,11,9,9,6,3,2,2,2,1,0,0,4
57,56,52,45,37,32,25,23,20,18,17,53,46,37,28,21,10,6,4,4,2,0,0,0,0,4
51,46,22,11,5,3,2,2,2,0,0,47,34,11,6,3,2,0,0,0,0,0,0,0,0,3
53,40,24,13,8,7,7,4,3,0,0,47,33,24,19,15,11,5,4,1,0,0,0,0,0,3
30,12,6,3,2,2,2,2,2,2,2,46,10,4,3,3,3,3,3,3,2,2,2,1,1,2
26,13,7,2,2,2,2,2,2,2,2,42,10,7,3,3,3,3,3,2,2,2,2,1,1,3
25,19,10,8,2,1,1,0,0,0,0,29,18,11,9,8,6,5,2,2,2,0,0,0,0,3
37,28,19,12,8,7,3,2,1,0,0,43,32,29,27,22,19,14,13,11,9,1,0,0,0,3
42,22,5,0,0,0,0,0,0,0,0,41,23,8,2,0,0,0,0,0,0,0,0,0,0,3
18,8,5,3,2,2,2,2,2,2,2,57,11,5,4,3,3,3,3,3,3,2,2,2,1,1
30,23,12,4,2,2,2,2,2,1,1,41,27,24,21,16,13,11,8,7,4,2,1,0,0,3
27,19,11,7,5,4,4,3,3,3,3,45,20,15,13,9,7,7,6,5,5,2,2,1,1,3
31,17,3,1,1,1,0,0,0,0,0,36,22,14,7,5,4,3,1,1,1,0,0,0,0,3
37,16,2,0,0,0,0,0,0,0,0,40,23,14,9,3,1,0,0,0,0,0,0,0,0,3
48,42,32,25,18,11,8,6,5,5,4,50,47,43,38,38,36,32,30,28,25,4,3,1,0,4
4,4,4,3,3,3,3,3,2,2,1,29,4,4,4,4,4,4,3,3,3,3,1,0,0,1
32,18,6,3,3,3,2,1,1,0,0,36,28,18,10,6,6,4,4,3,3,1,0,0,0,3
49,38,21,15,10,5,1,1,1,1,0,52,42,32,22,20,18,18,16,13,11,1,0,0,0,3
3,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
50,38,20,15,10,10,7,6,5,5,2,54,44,36,29,23,18,18,14,13,12,2,2,0,0,3
15,4,4,3,3,3,3,3,2,2,1,40,4,4,4,4,4,4,4,4,3,3,1,1,0,1
34,19,14,8,6,5,5,3,2,2,1,40,29,20,16,14,13,11,10,8,7,2,1,0,0,3
32,14,0,0,0,0,0,0,0,0,0,37,23,8,4,1,0,0,0,0,0,0,0,0,0,3
45,33,12,5,1,1,1,0,0,0,0,47,41,29,14,12,10,9,7,4,1,0,0,0,0,3
50,41,31,20,12,8,6,6,4,3,3,53,42,38,33,29,27,25,21,19,17,2,0,0,0,4
21,17,10,6,4,3,2,1,1,1,0,17,12,6,5,3,2,1,1,0,0,0,0,0,0,3
45,33,14,7,4,3,3,3,1,0,0,51,35,28,20,16,14,11,7,5,4,0,0,0,0,3
57,56,44,36,33,28,24,24,22,19,18,50,38,34,26,21,18,16,14,12,10,0,0,0,0,4
58,58,53,48,39,36,33,31,29,27,27,43,36,32,24,11,8,8,6,6,5,3,3,3,2,4
22,19,12,11,10,9,7,5,5,5,5,29,21,17,14,14,12,11,11,11,11,3,2,0,0,3
41,20,11,7,3,0,0,0,0,0,0,41,19,15,10,9,9,5,2,2,2,0,0,0,0,3
34,4,3,2,2,2,2,2,2,2,2,44,18,4,4,4,3,3,3,3,2,2,2,1,1,2
44,33,20,16,10,4,4,2,1,0,0,46,42,33,29,24,21,19,19,16,14,1,0,0,0,3
9,5,3,1,0,0,0,0,0,0,0,33,8,5,4,4,3,3,2,1,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,6,5,4,4,4,4,4,4,3,2,46,6,6,6,5,5,5,4,4,4,3,2,1,1,1
27,5,4,3,3,2,2,1,1,1,1,41,6,5,5,4,4,4,4,3,3,1,1,1,1,2
26,14,4,3,3,2,1,1,1,1,1,39,21,6,4,4,4,4,3,3,3,1,1,0,0,3
33,13,6,5,5,4,3,1,1,0,0,19,11,9,6,5,3,1,1,1,1,0,0,0,0,3
39,21,8,3,2,2,2,1,1,1,1,58,27,14,5,4,3,3,3,3,3,1,1,1,1,3
47,39,30,13,10,3,1,0,0,0,0,49,40,33,26,19,10,6,6,6,6,0,0,0,0,3
51,44,29,14,10,9,7,6,5,3,2,52,45,36,26,20,15,8,8,7,6,2,2,0,0,3
44,34,23,16,11,9,9,5,4,4,4,48,39,33,30,27,24,18,17,13,11,2,2,0,0,3
43,26,20,16,12,9,9,9,8,5,5,37,28,24,23,22,19,17,16,15,14,5,2,1,0,4
26,14,3,3,3,2,2,1,1,1,1,51,11,5,5,4,4,3,3,3,2,2,1,0,0,3
40,31,8,3,0,0,0,0,0,0,0,47,27,13,6,4,3,2,2,0,0,0,0,0,0,3
39,14,3,3,3,2,2,2,2,2,2,42,23,14,3,3,3,3,3,3,3,2,2,2,2,3
50,41,22,11,8,6,3,0,0,0,0,50,40,30,23,19,16,12,9,8,7,0,0,0,0,3
26,3,3,3,3,2,2,2,2,2,2,52,7,3,3,3,3,3,3,3,3,2,2,1,1,2
23,8,4,2,2,2,2,2,2,2,2,40,16,6,5,4,4,4,3,2,2,2,1,1,1,2
53,48,37,31,23,16,14,14,14,9,9,53,47,44,37,37,34,26,25,19,17,6,4,3,2,4
11,7,5,3,2,2,1,1,1,1,1,14,5,5,5,5,4,4,3,3,2,1,1,0,0,1
38,16,0,0,0,0,0,0,0,0,0,42,13,2,0,0,0,0,0,0,0,0,0,0,0,3
44,26,10,4,0,0,0,0,0,0,0,42,27,15,3,2,0,0,0,0,0,0,0,0,0,3
41,29,5,3,1,0,0,0,0,0,0,38,14,2,1,0,0,0,0,0,0,0,0,0,0,3
56,50,33,23,18,17,14,11,9,8,8,43,34,22,9,7,4,1,1,1,0,0,0,0,0,4
49,38,31,20,13,8,7,4,1,1,0,50,39,29,23,17,13,9,8,7,5,0,0,0,0,3
26,14,1,1,1,1,1,1,1,1,1,31,13,3,1,1,1,1,1,1,1,1,1,1,1,3
53,46,37,21,10,5,0,0,0,0,0,43,32,16,9,7,5,2,1,0,0,0,0,0,0,3
49,37,21,10,2,2,2,1,1,1,0,51,38,22,9,7,4,2,2,2,2,1,0,0,0,3
48,37,25,21,18,15,15,13,13,12,12,46,30,19,15,11,5,4,3,3,3,0,0,0,0,3
51,43,18,10,2,2,0,0,0,0,0,53,44,36,29,19,11,8,5,2,2,0,0,0,0,3
33,5,3,2,2,2,2,2,2,2,2,41,14,4,3,3,3,3,3,3,2,2,2,1,1,2
38,26,3,0,0,0,0,0,0,0,0,39,22,16,11,4,1,1,0,0,0,0,0,0,0,3
44,32,21,16,12,12,10,5,5,4,3,47,37,32,26,24,20,16,16,16,16,4,3,1,1,4
58,54,38,35,34,32,30,27,26,26,25,46,34,26,18,13,11,10,7,6,5,0,0,0,0,4
53,48,32,10,1,0,0,0,0,0,0,44,32,14,4,2,1,0,0,0,0,0,0,0,0,3
23,7,0,0,0,0,0,0,0,0,0,17,5,1,0,0,0,0,0,0,0,0,0,0,0,2
14,7,4,4,3,2,1,1,1,0,0,40,12,5,4,4,4,4,4,3,3,1,0,0,0,1
22,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,19,4,2,0,0,0,0,0,0,0,0,0,0,0,1
44,30,27,20,18,18,16,16,16,15,14,42,28,21,18,18,17,14,9,3,1,0,0,0,0,4
40,34,25,19,15,13,9,7,6,5,4,54,36,30,26,23,20,11,8,8,8,2,1,0,0,4
49,43,30,19,14,14,13,9,9,8,5,48,40,30,21,14,10,9,8,4,2,0,0,0,0,4
59,58,53,48,41,38,34,29,26,23,18,49,34,27,19,14,10,8,7,5,2,0,0,0,0,4
58,57,56,44,38,26,23,23,20,20,18,42,35,24,14,9,5,2,0,0,0,0,0,0,0,4
58,57,46,31,21,19,18,18,14,13,12,53,40,33,16,14,10,8,7,7,7,3,2,2,1,4
