44,33,22,7,3,2,2,1,0,0,0,67,30,13,6,6,6,4,2,2,2,0,0,0,0,0
35,30,17,13,4,2,2,1,0,0,0,68,29,16,4,3,2,2,2,2,2,0,0,0,0,0
57,42,38,24,15,10,9,7,5,4,4,91,42,38,29,28,21,17,13,10,9,3,1,1,1,3
70,52,34,8,2,2,2,2,2,2,2,90,45,23,10,4,4,4,4,4,3,1,1,1,1,1
46,28,13,8,6,2,2,2,2,2,2,87,19,9,4,3,2,2,2,2,2,0,0,0,0,0
75,34,9,3,0,0,0,0,0,0,0,98,22,4,1,0,0,0,0,0,0,0,0,0,0,0
130,76,27,7,1,0,0,0,0,0,0,176,92,55,27,21,14,8,5,3,2,0,0,0,0,1
122,93,69,49,36,31,25,16,15,13,13,136,90,72,62,55,50,45,42,38,36,8,7,5,5,3
44,37,25,19,15,13,10,8,8,4,0,76,37,22,15,10,9,9,5,3,3,0,0,0,0,0
46,35,23,12,2,0,0,0,0,0,0,63,34,13,6,6,6,5,4,3,3,0,0,0,0,0
46,28,12,6,3,3,1,0,0,0,0,85,22,8,6,6,4,4,4,3,3,0,0,0,0,0
218,131,73,49,29,18,14,11,9,9,9,244,155,116,97,76,61,51,38,32,25,1,0,0,0,4
37,26,21,17,2,2,2,2,2,2,2,79,21,9,4,4,4,4,4,3,3,0,0,0,0,2
85,22,1,0,0,0,0,0,0,0,0,122,42,17,9,3,0,0,0,0,0,0,0,0,0,2
47,20,9,3,2,2,2,2,2,2,1,92,8,5,5,4,4,4,3,2,2,0,0,0,0,1
69,29,16,6,2,2,2,2,2,2,2,135,32,17,8,7,5,4,2,2,2,0,0,0,0,1
247,181,124,96,78,64,54,45,35,22,17,269,199,160,132,115,101,86,76,67,61,11,1,0,0,4
234,146,55,35,27,16,10,6,5,4,4,248,156,100,69,45,37,30,24,21,20,0,0,0,0,4
244,171,110,85,68,58,49,46,36,33,30,256,187,136,109,91,81,74,71,67,64,22,10,3,0,4
53,40,19,7,2,0,0,0,0,0,0,63,35,6,2,2,1,1,0,0,0,0,0,0,0,0
136,59,27,10,3,1,0,0,0,0,0,165,82,41,28,14,6,5,3,2,1,0,0,0,0,1
253,163,81,35,12,7,2,1,0,0,0,282,197,150,115,90,68,50,35,20,11,0,0,0,0,4
127,89,67,49,35,23,15,11,10,8,4,126,89,73,63,55,50,45,38,31,30,3,0,0,0,4
208,134,62,35,26,23,18,16,13,10,6,211,145,106,76,61,48,40,34,32,30,8,1,0,0,2
183,97,30,18,13,9,4,2,2,0,0,194,109,63,40,28,24,19,18,17,13,1,0,0,0,4
114,67,30,16,12,11,5,4,3,3,2,154,72,38,28,23,20,18,14,14,12,1,1,0,0,4
226,161,91,73,59,51,37,28,15,11,4,248,183,134,103,87,75,68,58,55,54,8,0,0,0,4
80,48,33,24,21,20,20,19,19,19,16,125,53,38,30,28,26,25,24,23,22,8,6,5,3,4
208,162,99,70,53,41,28,21,13,10,8,232,175,146,111,93,83,68,56,45,41,3,0,0,0,4
204,138,79,62,56,47,37,34,30,25,19,225,160,126,95,79,71,65,62,58,56,13,8,5,3,4
296,241,177,135,118,107,91,79,70,61,54,309,264,222,195,169,149,134,125,121,115,34,16,7,2,4
42,8,2,2,2,2,2,2,2,2,2,75,19,2,2,2,2,2,2,2,2,0,0,0,0,0
93,71,45,29,18,16,14,12,10,9,9,101,64,46,32,20,8,7,5,3,3,1,0,0,0,3
69,40,6,0,0,0,0,0,0,0,0,99,38,20,8,3,0,0,0,0,0,0,0,0,0,4
31,6,3,2,2,2,2,2,2,2,2,59,21,5,3,3,3,3,2,2,2,0,0,0,0,1
212,125,67,40,36,27,22,20,18,14,12,235,135,97,74,59,46,43,39,37,36,9,3,2,0,4
213,137,64,33,13,11,7,3,1,1,1,232,153,104,83,61,43,31,24,20,13,1,0,0,0,4
90,30,16,12,11,9,8,5,3,1,0,98,38,16,12,10,6,3,0,0,0,0,0,0,0,2
238,169,114,92,72,61,53,43,33,28,23,257,185,148,127,115,104,94,88,83,76,18,10,4,0,4
105,65,36,27,19,13,13,11,10,10,10,133,73,55,41,29,25,23,21,17,15,4,3,2,2,1
28,11,8,6,2,2,2,2,2,2,2,78,13,9,7,7,6,4,4,4,3,0,0,0,0,0
112,79,59,48,45,38,35,31,29,27,25,145,79,71,61,56,50,47,46,45,40,13,10,10,5,4
71,22,12,11,11,10,10,10,10,9,9,119,33,17,16,13,12,11,11,11,11,5,2,2,2,0
153,102,57,38,29,23,18,17,14,14,14,184,117,85,69,58,51,44,35,32,29,8,6,5,4,4
284,213,118,70,41,19,11,4,0,0,0,291,226,172,129,95,78,58,48,33,24,0,0,0,0,4
64,54,40,31,27,23,22,19,16,12,12,82,58,46,41,34,32,27,26,23,22,6,5,4,3,3
201,161,127,102,81,70,62,57,50,44,40,228,166,141,126,113,95,89,80,72,70,20,15,9,7,4
206,167,138,113,98,85,72,69,67,61,57,233,183,158,146,138,130,117,108,99,94,30,25,13,6,4
185,131,82,58,43,28,18,13,9,9,6,222,152,119,100,81,74,63,53,48,44,8,3,2,1,4
253,197,136,90,69,54,39,33,28,24,20,296,219,180,157,127,113,102,89,79,75,15,6,3,2,4
36,15,10,4,3,1,1,1,1,1,1,74,15,10,7,6,5,3,2,2,2,0,0,0,0,3
170,122,82,57,43,30,21,14,7,1,1,186,139,108,95,79,68,58,54,50,43,4,1,1,0,4
90,42,25,18,14,9,8,8,8,8,7,117,48,40,29,23,18,12,11,11,10,5,3,3,3,1
58,10,2,2,2,2,2,2,2,2,2,120,30,8,5,4,3,3,2,2,2,0,0,0,0,3
31,22,6,2,2,2,2,2,1,1,0,59,24,13,2,2,2,2,2,2,2,0,0,0,0,2
142,70,29,13,9,6,5,4,3,2,2,197,101,69,45,33,23,21,12,11,9,1,0,0,0,4
208,147,115,93,75,68,60,54,51,40,36,258,173,139,119,107,94,84,75,70,64,18,13,11,8,4
82,65,44,33,25,15,11,10,8,7,7,124,49,37,25,21,18,17,14,12,11,1,1,1,0,3
119,66,49,28,20,13,9,7,5,4,3,160,63,34,24,21,18,14,14,11,10,1,1,1,0,4
37,3,3,3,3,2,2,2,2,2,2,79,6,3,3,3,3,3,3,3,3,0,0,0,0,4
198,129,67,48,37,27,17,14,11,9,8,225,158,104,77,53,36,27,22,15,15,0,0,0,0,4
82,38,11,6,5,5,2,2,2,2,2,130,40,28,19,14,9,9,7,5,4,0,0,0,0,4
199,121,67,37,25,15,7,5,3,2,1,245,157,109,75,62,48,39,31,29,27,3,1,0,0,3
67,23,4,4,3,3,3,3,1,1,1,122,20,8,6,5,4,4,4,4,4,0,0,0,0,4
202,130,72,46,36,29,22,22,20,18,15,231,162,121,97,78,67,59,51,46,41,10,7,6,6,4
147,90,55,38,26,22,15,10,7,1,1,181,118,89,76,66,54,48,36,28,24,4,1,0,0,4
41,26,11,4,3,2,2,2,2,2,2,53,9,5,5,5,5,4,4,4,3,0,0,0,0,4
206,132,61,37,22,14,8,7,6,5,4,245,156,103,70,47,31,22,17,13,9,0,0,0,0,4
124,83,58,35,21,17,15,10,8,7,7,143,93,68,51,34,26,22,16,12,10,0,0,0,0,4
208,152,108,74,53,38,30,24,21,19,17,218,157,113,85,72,62,49,40,35,25,0,0,0,0,4
36,23,16,11,8,5,4,3,3,2,0,67,29,22,13,8,8,7,6,6,3,0,0,0,0,4
227,148,85,70,59,52,48,44,43,41,38,261,166,113,79,57,37,30,21,16,11,2,1,0,0,4
170,102,60,44,37,28,25,19,17,14,10,210,128,85,69,57,51,48,42,41,39,9,2,0,0,4
194,137,68,41,23,11,7,4,1,0,0,214,147,97,63,49,36,27,24,18,15,1,0,0,0,4
157,82,31,20,15,5,2,0,0,0,0,152,79,30,15,5,4,3,3,3,2,0,0,0,0,4
77,55,37,24,11,10,9,9,8,3,1,103,55,30,22,21,18,16,14,13,12,5,0,0,0,4
38,25,14,8,6,4,3,2,1,0,0,37,17,9,4,3,0,0,0,0,0,0,0,0,0,1
229,130,78,60,48,39,30,24,20,13,9,240,135,87,62,51,45,42,38,34,34,6,1,0,0,4
220,138,51,29,14,12,7,4,4,4,4,235,147,92,68,45,28,25,21,17,8,2,2,1,0,4
107,49,22,13,9,7,6,6,3,2,2,124,74,51,33,27,20,11,7,6,1,0,0,0,0,4
74,36,21,16,13,9,6,4,1,0,0,127,44,26,20,18,13,9,6,4,4,0,0,0,0,0
