57,-2,83,23,65.6707
58,-2,83,23,76.4514
58,-2,83,23,88.5869
58,-2,83,23,102.196
58,-2,83,23,117.531
58,-1,83,23,134.766
58,-1,83,23,154.264
58,-1,83,23,178.64
59,-1,83,23,203.181
59,-1,83,23,230.275
59,-1,83,23,259.719
59,0,83,23,294.647
59,0,83,23,330.661
59,0,83,23,367.929
60,0,83,23,407.833
60,0,83,23,454.311
60,0,83,23,502.888
60,0,83,23,552.268
60,0,83,23,604.717
60,0,83,23,660.464
60,0,83,23,723.452
61,0,83,23,788.769
61,0,83,23,854.401
61,1,83,23,923.659
61,1,83,23,997.201
61,1,83,23,1079.19
61,1,83,23,1167.7
61,1,83,23,1256.37
62,2,83,23,1349.06
62,2,83,23,1447.45
62,2,83,23,1555.52
62,2,83,23,1663.97
62,2,83,23,1778.52
62,2,83,23,1907.31
62,3,83,23,2032.27
63,3,83,23,2169.27
63,3,83,23,2305.05
63,3,83,23,2445.62
63,3,83,23,2588.68
63,3,83,23,2735.72
63,4,83,23,2911.91
63,4,83,23,3099.22
64,4,83,23,3283.73
64,4,83,23,3459.27
64,4,83,23,3647.91
64,5,83,23,3850.63
64,5,83,23,4040.45
64,5,83,23,4254.53
64,5,83,23,4501.19
65,5,83,23,4753.47
65,5,83,23,5043.75
65,6,83,23,5304.29
65,6,83,23,5566.82
65,6,83,23,5813.05
65,6,83,23,6086.26
65,6,83,23,6365.57
66,7,83,23,6667.34
66,7,83,23,7007.83
66,7,83,23,7353.05
66,7,83,23,7732.98
66,7,83,23,8187.55
66,7,83,23,8580.77
66,8,83,23,8982.14
67,8,83,23,9312.13
67,8,83,23,9618.39
67,8,83,23,9854.67
67,8,83,23,10084.8
67,9,83,23,10489.8
67,9,83,23,11024.7
67,9,83,23,11466.5
68,9,83,23,12003.4
68,9,83,23,12423.2
68,10,83,23,12863.3
68,10,83,23,13285.1
68,10,83,23,13824.7
68,10,83,23,14464.5
68,10,83,23,15022.7
68,10,83,23,15570
69,11,83,23,16264.7
69,11,83,23,17084.2
69,11,83,23,17553.1
69,11,83,23,18064.3
69,11,83,23,18461.4
69,12,83,23,18838.7
69,12,83,23,19406.1
70,12,83,23,20196.3
70,12,83,23,21046.8
70,12,83,23,21718.2
70,13,83,23,22323.6
70,13,83,23,22961.6
70,13,83,23,23689.2
70,13,83,23,24523.2
71,13,83,23,25143.3
71,13,83,23,25769.2
71,14,83,23,26403.6
71,14,83,23,27105.4
71,14,83,23,27962.6
71,14,83,23,28549
71,14,83,23,29166
71,15,83,23,29888.3
72,15,83,23,30730
72,15,83,23,31498.9
72,15,83,23,31930.8
72,15,83,23,32237
72,16,83,23,32538.5
72,16,83,23,33085.3
72,16,83,23,33555
73,16,83,23,34228.4
73,16,83,23,34925.9
73,16,83,23,35018.2
73,17,83,23,35594.9
73,17,83,23,36079.3
73,17,83,23,34849
73,17,83,23,34571.1
73,17,83,23,35608
74,18,83,23,35959.4
74,18,83,23,36824.8
74,18,83,23,37580.3
74,18,83,23,38322.4
74,18,83,23,38945.5
74,19,83,23,39072.2
74,19,83,23,39776.4
74,19,83,23,40205.8
75,19,83,23,41170.4
75,19,83,23,42070.6
75,20,83,23,42323.9
75,20,83,23,43076.4
75,20,83,23,43970.5
75,20,83,23,45156.1
75,20,83,23,46682.7
76,21,83,23,47294.4
76,21,83,23,47482.5
76,21,83,23,47419.9
76,21,83,23,47631.9
76,21,83,23,47642.8
76,22,83,23,47620.3
76,22,83,23,48595.5
76,22,83,23,48477.1
77,22,83,23,49738.4
77,22,83,23,51269.5
77,22,83,23,52125.5
77,23,83,23,52473.2
77,23,83,23,52865
77,23,83,23,53490
77,23,83,23,54030.3
78,23,83,23,54235.9
78,24,83,23,54856.1
78,24,83,23,55603
78,24,83,23,56127.9
78,24,83,23,56940.9
78,24,83,23,57972.1
78,25,83,23,58199.1
78,25,83,23,58902.6
79,25,83,23,59436.5
79,25,83,23,59377.2
79,25,83,23,59955.1
79,26,83,23,60890.7
79,26,83,23,61066.3
79,26,83,23,61003.6
79,26,83,23,61255.5
79,26,83,23,61588.4
80,27,83,23,62049
80,27,83,23,62518.3
80,27,83,23,63595.9
80,27,83,23,64052.6
80,27,83,23,64692.8
80,28,83,23,64884.1
80,28,83,23,65937.9
81,28,83,23,66149.2
81,28,83,23,67228.6
81,28,83,23,67762.5
81,29,83,23,67935
81,29,83,23,68211.9
81,29,83,23,68052.1
81,29,83,23,68629.2
81,29,83,23,69173
82,30,83,23,68655.8
82,30,83,23,69063.8
82,30,83,23,68993.9
82,30,83,23,69185.8
82,30,83,23,70000.8
82,31,83,23,69994.8
82,31,83,23,70310.9
83,31,83,23,71173.9
83,31,83,23,71672.9
83,31,83,23,71454.6
83,32,83,23,72019.8
83,32,83,23,73062.1
83,32,83,23,73393.8
83,32,83,23,73702.6
84,32,83,23,73837.8
84,33,83,23,74725.4
84,33,83,23,74967.3
84,33,83,23,75119.6
84,33,83,23,75021.3
84,33,83,23,75178.1
84,34,83,23,75390.2
84,34,83,23,75384.3
85,34,83,23,76063.4
85,34,83,23,76388.5
85,34,83,23,75963.4
85,35,83,23,75549.2
85,35,83,23,76863.4
85,35,83,23,76532.7
85,35,83,23,77244
86,35,83,23,77051.8
86,36,83,23,76426.3
86,36,83,23,76767.2
86,36,83,23,76727
86,36,83,23,76209.6
86,36,83,23,75398.4
86,37,83,23,75362.4
87,37,83,23,75231.2
87,37,83,23,75885.3
87,37,83,23,76600.2
87,37,83,23,76910.9
87,38,83,23,76721.1
87,38,83,23,77895.2
87,38,83,23,78416.6
88,38,83,23,77787.1
88,38,83,23,77575
88,39,83,23,78517.7
88,39,83,23,79316.1
88,39,83,23,79969
88,39,83,23,80436.4
88,39,83,23,80835
89,40,83,23,81567.8
89,40,83,23,81277
89,40,83,23,81517
89,40,83,23,80763.1
89,40,83,23,81207.7
89,41,83,23,81819.9
89,41,83,23,83354.8
90,41,83,23,82496.5
90,41,83,23,82590.2
90,41,83,23,82218.1
90,42,83,23,82859.2
90,42,83,23,83159.7
90,42,83,23,83206.3
91,42,83,23,84518.6
91,42,83,23,84380.7
91,43,83,23,84920.4
91,43,83,23,84181.4
91,43,83,23,85062.8
91,43,83,23,85060
91,43,83,23,86141.8
92,44,83,23,84952.5
92,44,83,23,86678.4
92,44,83,23,86344.4
92,44,83,23,86377.9
92,44,83,23,86913.6
92,45,83,23,86541.3
93,45,83,23,87102.8
93,45,83,23,87231.2
93,45,83,23,86523.7
93,45,83,23,87697.4
93,46,83,23,88525
93,46,83,23,86991.4
