19.86,1
20.29,2
21.97,2
19.33,1
20.91,2
19.64,1
20.34,2
21.27,2
20.29,2
21.09,2
20.38,2
23.93,4
21.45,2
21.22,2
21.17,2
21.67,2
20.91,2
21.3,2
20.81,2
20.36,2
21.26,2
23.09,4
22.27,3
21.38,2
21.77,2
21.5,2
22.09,3
21.98,2
24.39,4
23.08,4
22.74,3
20.91,2
21.86,2
21.13,2
20.59,2
20.07,2
21.07,2
25.61,4
20.06,2
19.26,1
19.28,1
20.17,2
19.62,1
20.13,2
25.98,4
19.71,1
22.15,3
21.44,2
21.94,2
15.49,0
18.68,0
25.59,4
18.13,0
18.14,0
17.92,0
17.4,0
21.11,2
15.39,0
18.74,0
21.13,2
17.37,0
27.91,4
17.56,0
18.61,0
23.55,4
19.4,1
23.86,4
20.28,2
18.55,0
21.86,2
21.76,2
24.89,4
19.32,1
20.27,2
20.23,2
21.17,2
20.2,2
21.13,2
19.77,1
24.38,4
20.68,2
25.05,4
19.52,1
19.43,1
19.72,1
