6467.28,4867.1,5485.73,5584.32,5657.19,5821.91,5875.0,5806.53,5967.06,5861.26,5845.54,5998.19,5552.98,5890.37,24.9953,18.2099,22.2303,22.96,23.4555,24.4267,24.6975,24.3547,25.0902,24.5413,24.4164,24.8647,22.5293,23.7787
4024.36,4853.9,5237.86,5512.44,5622.63,5679.77,5718.75,6099.18,5727.42,5592.41,5614.65,5538.21,5349.56,4926.83,11.7185,17.7366,20.6333,22.4781,23.2559,23.6601,23.9293,25.7963,23.8687,23.1743,23.1503,22.5323,21.1342,17.966
4170.26,4547.79,5032.73,5416.55,5589.63,5625.56,5654.98,5796.95,5651.29,5631.56,5536.18,5366.33,5133.31,5037.46,13.6891,16.2482,19.5964,22.0368,23.087,23.3645,23.5801,24.3125,23.5856,23.4349,22.8292,21.7455,20.1443,19.2683
4086.85,4879.76,5274.95,5530.17,5590.79,5654.56,5708.85,5710.0,5683.89,5593.77,5590.73,5459.32,5083.66,4677.22,12.1369,17.9796,20.8873,22.6061,23.1231,23.5618,23.9037,23.9273,23.7642,23.232,23.0939,22.207,19.8169,16.8616
3898.32,4727.33,5233.26,5465.65,5591.63,5677.68,5713.47,5723.71,5633.55,5718.16,5572.88,5432.51,5094.63,4854.46,11.0192,17.1473,20.7127,22.3117,23.1681,23.7192,23.9577,24.0189,23.504,23.8913,23.0604,22.1365,19.9467,18.2519
6321.0,4686.76,5029.33,5325.06,5488.87,5440.92,5660.58,5653.31,5672.87,5638.7,5529.35,5353.6,4974.52,4501.34,24.3401,17.1775,19.7011,21.4917,22.5806,22.3676,23.6213,23.6225,23.7189,23.482,22.7833,21.6508,19.2743,16.0183
6389.74,5366.18,6033.21,5848.98,5638.22,5468.27,5643.25,5592.1,5633.64,5647.95,5553.24,5558.65,5173.25,4652.65,24.6307,21.1886,24.794,24.2355,23.3375,22.5919,23.5267,23.2628,23.4794,23.4699,22.9002,22.7661,20.3766,16.8132
6431.12,4737.37,4993.25,5960.31,6388.24,6067.64,5531.49,5646.58,5685.43,5623.88,5511.99,5436.27,5035.23,4624.44,24.4838,17.4817,19.3032,24.6972,26.8728,25.4764,22.9198,23.5862,23.7799,23.3921,22.6911,22.1025,19.6193,16.5773
4479.66,4465.36,5020.52,5288.59,5488.63,5577.42,5633.59,5675.47,5616.81,5572.34,5449.42,5221.55,4923.24,4421.52,15.2791,15.8399,19.494,21.2923,22.5602,23.1461,23.5117,23.7427,23.4301,23.1526,22.3782,20.9719,19.0138,15.659
4248.3,4541.0,5041.48,5306.33,5549.23,5515.0,5578.47,5550.42,5594.48,5559.4,5420.76,5232.44,4977.26,4944.77,14.0628,16.2965,19.6876,21.4502,22.8981,22.8004,23.1971,23.0809,23.3239,23.1093,22.262,21.0857,19.4358,19.0479
5263.77,4788.66,5113.22,5338.79,5341.85,5417.43,5609.41,5759.78,5613.66,5547.98,5739.9,5594.97,5621.45,5007.02,19.5789,17.9721,20.146,21.654,21.8011,22.2992,23.3923,24.1194,23.3518,22.9742,23.8765,22.9758,22.9459,19.3027
5582.72,5649.18,5090.36,5586.73,5497.38,5545.66,5584.29,5603.34,6419.26,6318.75,5352.2,5351.93,5213.55,4762.4,21.1558,22.54,20.0515,22.9667,22.6802,23.0315,23.2877,23.4014,27.2138,26.6287,21.9225,21.7536,20.7394,17.6931
5317.82,5645.76,5137.14,5487.49,5355.25,5587.12,5659.96,5691.19,5681.1,5654.52,5583.94,5443.96,5225.84,4856.91,19.8965,22.5965,20.2573,22.4177,21.9056,23.258,23.6897,23.8961,23.8024,23.619,23.1774,22.2081,20.7324,18.0474
7490.98,6240.44,6099.57,5942.54,6018.13,5753.25,6090.58,5982.0,5921.67,6109.01,5526.16,5250.14,5022.62,4676.2,28.1083,25.1684,25.1835,24.6739,25.3027,23.9707,25.6263,25.2418,24.9919,25.7862,22.8824,21.1934,19.6306,17.1239
5189.04,4779.86,5316.66,5327.13,5522.15,5639.95,5632.5,5624.48,6299.55,5645.03,5341.7,5238.87,4969.36,4605.17,18.95,17.659,21.3002,21.6179,22.8546,23.5729,23.5611,23.5133,26.8027,23.5417,21.894,21.1389,19.385,16.8001
5559.41,5579.54,5784.95,5579.77,5425.92,5510.12,5552.42,5865.28,5575.13,5423.8,5966.87,5039.66,4855.92,5001.06,20.7804,22.2322,23.8316,23.0138,22.3394,22.8825,23.1883,24.551,23.2898,22.3727,24.8128,19.986,18.706,19.0339
3835.22,4602.75,5209.13,5494.42,5619.08,5888.51,5750.0,5741.39,6103.26,6394.56,5936.74,5344.86,5051.73,4747.3,11.2721,16.2308,20.5433,22.4821,23.3498,24.8637,24.2245,24.2315,25.8404,27.1615,24.9022,21.72,19.7705,17.4951
7398.6,5450.93,5107.38,5469.02,5815.41,5687.95,5884.8,6019.24,5742.31,5627.34,5626.04,5964.54,6139.41,6056.2,27.6598,21.4212,20.0405,22.344,24.3789,23.8333,24.8,25.3125,24.1686,23.5405,23.3018,24.9473,25.3677,24.6257
4705.17,4668.92,5185.3,5525.77,5834.53,6801.81,6380.62,5738.45,5748.04,6597.84,5803.67,6197.51,5861.37,5078.65,16.3957,16.64,20.4142,22.6793,24.5147,28.7842,27.0634,24.1676,24.1825,28.0052,24.3375,25.8727,24.0809,19.6801
7051.33,6504.81,5454.71,5355.52,5907.05,6424.2,6202.94,6468.45,6657.16,5576.76,6047.75,5244.7,5843.07,4665.24,24.5608,25.8526,21.8132,21.6293,24.681,27.2123,26.2666,27.3553,28.2266,23.1749,25.189,21.0192,23.8354,17.1646
6389.65,4330.09,5033.51,5376.51,5547.67,5644.06,5658.94,5655.51,5620.11,5563.58,5488.93,5357.41,5073.11,4996.76,21.9675,13.9737,19.298,21.7222,22.8882,23.5316,23.6967,23.6898,23.4757,23.101,22.5661,21.6211,19.5802,18.5577
17871.1,6668.38,6156.71,6086.47,6035.8,5954.32,5975.32,5935.41,5786.83,5762.19,5722.01,5230.46,5467.28,5872.04,37.9042,26.2686,25.0417,25.0681,25.1062,24.8566,24.9436,24.7611,24.1259,23.958,23.6618,20.8406,21.9039,23.3013
7426.59,4295.58,4816.68,5173.51,5404.92,5550.91,5623.35,5613.27,5490.22,5397.53,5121.81,4640.26,5149.22,4586.58,24.7082,14.3548,18.0971,20.5689,22.0919,23.0153,23.4874,23.4612,22.726,22.1392,20.4908,17.4646,20.2176,16.1806
6367.92,4315.57,5058.7,5394.03,5567.72,5663.52,5694.17,5705.48,5670.9,5602.24,5540.75,5404.07,4947.46,4343.01,20.9436,13.6729,19.3465,21.7455,22.9583,23.5983,23.8434,23.925,23.7201,23.2728,22.7908,21.7988,18.7297,13.8601
8084.22,6550.95,5789.09,5427.77,5251.1,5788.47,5545.25,5441.79,6277.62,6014.83,5245.03,4931.87,4524.85,4317.09,24.8687,25.7109,23.5449,22.0142,21.2869,24.1782,23.0539,22.5296,26.5859,25.2695,21.1569,19.0938,16.1966,14.4884
6831.89,6435.3,5558.13,5318.46,5362.53,5578.37,5568.33,5548.05,5480.99,5605.27,5461.93,5914.19,4593.22,3976.52,21.2774,25.2805,22.3186,21.4361,21.8665,23.1356,23.1345,23.0409,22.5954,23.1457,22.2601,24.2294,16.5939,12.1307
7894.18,5754.28,5819.8,5673.08,5643.2,5612.26,5784.11,5776.82,5914.39,5920.35,5974.74,6065.92,6071.28,6454.77,21.0722,22.3214,23.6276,23.2347,23.2894,23.2317,24.0055,24.0794,24.6672,24.6464,24.7383,24.9171,24.6338,25.2036
4872.14,4414.33,4772.63,5563.13,5411.76,6062.72,5538.39,5354.0,5576.99,5466.16,5430.73,5220.15,4785.94,3784.06,15.2242,14.9711,17.779,22.5882,22.0546,25.5391,23.0385,21.9857,23.2071,22.533,22.1616,20.6808,17.507,10.0796
4560.07,6015.04,5742.95,5279.85,5469.95,5613.8,5579.22,5617.63,5571.36,5481.88,5321.65,5104.74,4620.56,3669.63,13.4568,23.3495,23.204,21.0673,22.3848,23.3011,23.2173,23.4312,23.1333,22.5495,21.5029,19.9914,16.5211,9.66804
5259.51,3830.26,4689.09,5155.5,5309.19,5464.33,5521.5,5637.4,5584.76,5560.72,5292.74,4999.24,4366.53,3533.57,16.2144,10.9988,17.079,20.3713,21.5154,22.5305,22.9218,23.5378,23.2248,23.0062,21.3864,19.3997,15.0675,9.34092
4599.14,3940.28,4845.28,5292.65,5478.35,5569.43,7171.13,5657.95,5484.46,6555.38,5219.02,4999.82,4560.86,3560.36,12.9671,11.4417,17.9352,21.0929,22.4183,23.0388,30.1054,23.5751,22.5669,27.5824,20.8395,19.3411,15.9317,9.19443
6211.44,3868.25,4842.39,5243.91,5428.29,5527.22,5623.64,5690.1,5606.61,5495.46,5376.76,5018.86,4362.11,3293.92,17.387,10.4911,17.7755,20.7388,22.0731,22.7421,23.3719,23.7201,23.2534,22.5497,21.707,19.3321,14.6452,8.01441
11429.4,3792.82,4499.19,5095.41,5393.3,5545.93,5559.48,6497.81,5877.69,5290.63,5133.78,5421.78,4207.58,3686.3,28.3199,11.1143,15.9,19.9265,21.9003,22.8827,23.0254,27.416,24.6762,21.4555,20.3187,21.6751,14.0788,10.5954
12756.9,7013.15,6690.33,6124.38,5941.48,5706.46,5532.76,5722.51,5834.32,5760.47,6318.04,6302.23,6348.87,7364.34,29.9305,27.1518,26.9456,25.2956,24.6561,23.7683,22.8119,23.8127,24.2565,23.9544,26.3734,26.3369,26.0057,27.5291
28160.0,5956.58,4685.35,5199.62,5458.34,5528.3,5589.02,5631.21,5576.75,5507.51,5354.69,5110.35,4503.71,4947.35,38.0289,22.7001,16.8727,20.5588,22.3142,22.8505,23.2497,23.4829,23.1635,22.6741,21.6264,19.8431,15.3598,16.9555
12469.0,7379.99,4591.67,5183.74,5464.68,5440.44,6692.86,5587.07,6048.78,6362.3,5922.52,4525.32,4923.74,6513.9,34.7345,27.6785,16.2291,20.4353,22.3359,22.3434,28.4133,23.244,25.4486,26.8008,24.216,16.0078,18.2236,21.8735
9727.99,5656.42,4521.55,5127.89,5288.63,5404.86,5733.03,5516.69,5506.94,6212.76,5215.46,4816.95,4489.29,6058.02,33.576,21.174,16.0147,20.1443,21.3817,22.1918,23.9564,22.9444,22.8265,26.2745,20.7872,17.9453,15.4485,20.3157
11382.8,7333.76,4462.3,5403.73,5602.03,5722.48,5540.15,5550.36,5483.43,5378.71,5144.85,4705.82,4313.46,9643.31,26.4397,26.9158,15.1605,21.5738,22.9621,23.7764,22.8884,22.9895,22.5707,21.8476,20.2853,17.117,14.4878,29.1509
9568.01,5716.46,4786.66,5027.38,5492.94,5511.6,5546.23,7360.08,5476.91,5359.74,5136.01,5245.06,5258.96,5875.44,26.1115,20.7324,17.3729,19.3727,22.4428,22.7044,22.9436,30.8552,22.513,21.7782,20.279,20.6367,19.637,18.2247
13611.2,5033.98,4211.37,4857.26,5176.09,5337.15,5446.36,5457.77,5446.72,5327.9,5121.41,4670.3,3749.72,5923.99,31.9615,17.4458,13.7527,18.3509,20.577,21.6771,22.353,22.4428,22.3008,21.4944,20.0432,16.7959,10.2041,17.7636
16683.8,6700.3,4766.27,5158.57,5550.94,6143.03,5331.61,5345.68,5442.68,5058.58,4989.81,4365.86,3869.93,5275.67,41.5632,23.6466,17.3866,20.2338,22.6934,25.9695,21.7445,21.8211,22.2734,19.9255,19.3484,14.9345,11.9459,15.44
4514.62,6079.71,4182.28,4834.61,5182.24,5345.96,5420.92,5421.39,5412.83,5285.92,5050.39,4573.75,3390.9,5757.77,29.6869,21.0877,13.0265,18.0026,20.4894,21.6428,22.1558,22.1766,22.065,21.1958,19.5295,15.9373,7.56611,16.0867
4696.2,5557.78,4247.29,4905.96,5215.92,5325.89,5347.28,5335.62,5344.01,5172.72,4683.75,4146.85,3532.48,8516.15,27.7033,18.5553,13.3277,18.4019,20.6637,21.5145,21.7541,21.7302,21.7038,20.5597,17.2183,13.2277,9.8476,24.0562
5454.6,6176.1,4027.78,4741.72,5077.25,5255.83,5381.47,5392.54,5351.14,5194.65,4940.92,4336.42,5362.85,8895.78,22.2929,19.5562,11.7027,17.11,19.6419,20.9253,21.7652,21.8542,21.5498,20.5033,18.6305,14.107,18.7697,23.2233
5882.18,6556.66,3831.72,4630.62,5111.02,5181.87,5325.39,5287.95,5399.6,5421.84,4796.07,4080.85,5456.53,8834.05,24.0024,19.7095,10.6164,16.4775,19.8945,20.5235,21.4786,21.2852,21.9426,21.9495,17.751,12.5195,19.0924,24.8639
4049.25,9078.53,7164.18,4480.3,4917.35,5212.94,5331.21,5091.31,5299.01,4932.42,4701.3,5607.73,6330.46,4030.7,19.2797,25.0524,27.3965,15.4515,18.6244,20.6103,21.4253,20.053,21.2457,18.8222,17.1363,22.0262,21.693,17.4865
5378.22,6701.67,3776.78,4610.7,5016.82,5230.58,5294.06,5319.02,5213.65,4996.39,4544.13,3882.03,5197.13,9535.64,31.5904,19.0846,10.1924,16.2315,19.2391,20.7552,21.2323,21.3846,20.6985,19.2325,16.1423,11.4891,17.5838,25.0117
5919.08,8443.54,6182.42,4226.17,4763.18,5008.23,5137.33,5180.29,5113.65,4999.45,4716.9,4038.66,5726.0,7837.59,26.7173,21.0601,21.64,13.162,17.2992,19.1593,20.0928,20.3874,19.9514,19.0877,16.9732,11.8147,19.6751,22.6411
5171.65,7276.12,6545.04,4210.51,4820.8,5027.06,5197.78,5236.51,5219.64,5080.39,4824.62,4269.1,5626.61,10195.7,24.5843,21.0339,22.2313,12.799,17.5055,19.2082,20.382,20.6796,20.5259,19.5535,17.6337,13.2822,19.5003,25.8978
3394.14,3826.81,13893.1,6439.92,5837.52,4762.27,4855.26,4905.82,5100.06,4714.93,4530.88,4016.3,5752.58,6755.95,14.2214,18.6931,36.1441,25.5924,23.689,17.8609,18.525,18.8782,20.0263,17.5267,16.2644,12.5789,19.6387,21.4738
5631.26,8085.25,6294.35,4084.89,4699.44,5075.56,5186.06,5269.33,5377.35,5652.72,7012.55,7504.1,9964.14,4178.46,24.3152,23.2963,21.5718,12.1378,16.893,19.5721,20.4245,20.9775,21.5983,23.0258,28.6994,29.6448,33.1775,18.3839
2990.48,5449.35,7375.47,5378.03,4442.35,4735.94,4972.61,4994.44,4875.53,4836.6,5011.76,4023.64,7198.98,4761.42,-32.2297,17.5037,24.5049,20.4776,15.3902,17.4996,19.2006,19.4285,18.5642,18.2244,19.0436,12.5402,25.5723,21.3179
6647.02,10512.2,6123.34,4025.7,4681.51,4916.28,5093.96,5106.09,4963.27,4959.57,4828.46,4119.83,5374.35,9277.16,25.5865,19.8833,20.9956,11.9539,16.8394,18.6595,19.8755,20.0023,19.1565,18.9518,17.7897,12.6561,18.7608,24.024
5525.46,50793.5,4996.96,4089.27,5387.99,5325.75,5540.08,5785.57,5612.7,5493.09,5955.4,6298.54,9452.74,5125.0,24.38,34.7272,16.6646,12.395,21.3936,21.2551,22.6631,23.9455,22.9841,22.1951,24.2897,25.0384,30.5467,24.0822
3099.45,18510.6,5122.33,3941.48,4494.3,4787.79,4925.54,5089.71,5045.69,4954.92,4701.29,4304.74,3648.23,7988.62,68.9708,26.7963,16.7404,12.0995,15.886,17.9567,18.9118,19.9338,19.6531,19.0075,17.2405,14.3343,9.90236,22.7704
6446.75,8011.32,4736.44,4835.9,5088.84,5241.39,5354.0,5116.61,5096.9,5149.38,5135.35,4871.31,3771.81,7422.32,24.5408,22.3148,16.2852,17.6956,19.6953,20.7503,21.5447,20.1756,20.0232,20.2134,19.9831,18.1371,10.376,21.5974
6596.94,9829.1,4072.57,4880.94,5204.87,5348.38,5436.09,5462.94,5429.25,5357.33,5194.35,4876.65,5555.3,14587.8,24.3931,20.9946,11.2214,17.5773,20.1543,21.2873,21.9023,22.093,21.8804,21.3617,20.2078,17.8915,21.0688,33.9833
4128.5,21879.8,6650.54,5069.67,4883.61,5113.61,5258.1,5179.94,5225.05,5229.14,5020.33,4695.21,4225.07,7119.72,20.4267,33.4466,25.6416,19.3791,18.515,20.0658,21.0536,20.5981,20.8198,20.7302,19.3248,16.9643,13.5995,23.1805
45016.3,7933.73,5033.71,5606.49,5418.2,5069.37,5095.74,4993.89,5023.1,5049.99,4980.55,4574.21,3531.08,8215.39,25.4281,28.1104,18.898,22.6033,21.8587,19.9472,20.1613,19.566,19.6382,19.6038,18.8661,15.7345,8.23979,18.2683
5887.01,6847.58,3950.85,5710.51,5489.32,5529.0,5248.37,5212.57,5150.61,5286.66,5338.19,5336.88,4889.81,6725.54,24.6798,19.4654,11.9229,22.927,22.126,22.5386,21.0308,20.8675,20.5001,21.2418,21.4716,21.1711,18.0153,22.747
5319.77,8594.17,4028.81,4770.18,5158.97,5351.1,5487.77,5523.21,5451.27,5300.52,5226.71,4961.45,4314.71,5310.36,23.728,24.8655,11.9168,17.394,20.1754,21.5401,22.4348,22.6983,22.3109,21.3896,20.7806,18.9323,14.2768,18.6055
5476.56,11113.1,4979.4,5507.96,5230.75,5510.54,5525.65,5505.57,5763.72,5599.54,5422.98,5828.16,5954.36,7122.08,25.9169,31.1156,18.4668,22.0875,20.7988,22.6065,22.7017,22.6549,24.0607,23.0817,21.9418,23.8936,23.9214,26.212
5042.72,7390.61,4908.52,4975.82,5131.87,5233.35,5542.46,5339.66,5396.79,5382.84,5247.74,4905.23,4226.78,4428.66,22.7572,24.5499,18.0955,19.0832,20.3088,21.0211,22.8186,21.7421,21.9999,21.8106,20.8499,18.5227,13.7311,14.1706
49359.2,5796.47,5184.42,5854.63,5224.71,5197.86,5281.91,5343.25,5783.93,5212.79,5164.4,4806.36,4614.54,5075.46,34.4853,21.307,19.9343,23.9536,20.8892,20.8644,21.393,21.7535,24.1136,20.9151,20.4496,18.1131,16.5041,17.52
41230.5,7930.24,6207.75,5911.57,5741.04,5403.0,5545.38,5596.64,5608.43,5425.82,5273.84,6032.52,4703.99,3960.08,36.4935,28.6461,24.9313,24.2047,23.6747,22.0071,22.8412,23.1393,23.1365,22.0796,21.0403,24.6994,16.9512,11.531
21112.5,4666.51,4442.26,5008.55,5291.99,5416.11,5475.06,5375.53,5340.47,5658.77,5398.99,4939.09,4856.18,5394.15,28.2505,15.4006,15.3005,19.2313,21.1521,22.0055,22.3982,21.9407,21.7301,23.3759,21.837,19.0261,18.161,19.9076
16693.7,5038.69,4688.0,5044.17,5280.19,5405.52,5440.68,5491.51,5439.71,5420.34,5296.93,5053.14,4693.4,4516.03,29.6417,18.0163,17.049,19.5859,21.2025,22.0481,22.3176,22.6022,22.3243,22.1081,21.2935,19.6413,17.1179,15.3734
15970.4,6748.04,6122.83,5368.43,5246.8,5344.14,5771.66,5711.41,5758.53,7540.08,5598.82,5495.19,5149.07,4382.49,31.0495,25.0773,24.3315,21.1789,20.7414,21.4478,23.8427,23.5738,23.8108,30.9901,22.7237,21.8909,19.4113,13.6254
11960.3,5357.51,4882.63,5149.81,5489.6,5608.06,5783.7,5662.18,5656.53,5547.12,5343.02,5083.13,4784.79,4169.44,24.8723,19.4674,18.0107,20.0461,22.2511,23.0289,24.0692,23.4728,23.4115,22.7706,21.496,19.7836,17.5808,13.3533
12715.5,4512.08,5067.81,5345.62,5548.88,5669.83,5718.4,5779.94,5759.01,5844.76,5690.66,5392.36,5444.84,6407.25,28.6595,14.896,19.2235,21.2511,22.6442,23.4655,23.8091,24.1737,24.0325,24.421,23.5323,21.7323,21.6347,25.3318
9099.26,4273.49,4896.81,5216.17,5375.77,5540.24,5657.45,5660.99,5656.94,5591.92,5522.08,5375.56,5066.46,4470.55,25.2326,13.4409,18.1804,20.5517,21.7069,22.738,23.4388,23.5019,23.4369,23.0093,22.4893,21.4286,19.1828,14.4865
10540.7,6282.85,5297.26,5259.18,5688.33,5778.15,5717.86,5845.04,5933.14,6000.9,6011.71,6056.46,5502.68,6196.53,27.9971,24.5581,20.6692,20.7794,23.4314,24.0002,23.7736,24.4414,24.889,25.1662,25.0935,25.1371,21.9643,24.5499
6411.29,4133.31,4883.67,5197.72,5454.91,5543.35,5544.5,5457.09,5582.99,5511.91,5339.78,5108.54,4702.91,4293.17,20.3906,13.0806,18.3087,20.5597,22.2056,22.815,22.8603,22.4349,23.0741,22.5825,21.5218,20.0066,17.244,14.2405
12552.5,5055.36,5291.7,5210.89,5405.15,5497.33,5709.49,5715.72,5666.19,5412.04,5254.31,5022.49,4646.58,4069.95,32.6949,18.7155,20.7128,20.6061,21.9109,22.5342,23.7432,23.7861,23.4462,22.0523,21.0331,19.4485,16.832,12.9108
6385.76,4278.75,4991.17,5354.66,5541.37,5594.98,5628.67,5625.48,5618.35,5547.92,5466.2,5238.85,4835.26,4148.24,20.5929,13.6283,18.8396,21.3566,22.6184,23.061,23.2735,23.278,23.1918,22.7474,22.1592,20.6772,17.9275,12.845
