3883.61,21.9532,1.53487,-0.0000352,-0.0225104
4251.52,19.8229,2.72495,-0.0000334,-0.0177795
2389.35,19.725,-0.0805379,-0.0000428,-0.0171654
1541.04,14.3412,-2.72993,-0.0000369,-0.011375
35440.8,30.2954,14.2279,-0.0000384,0.125533
36915.9,30.1346,13.5076,-0.0000393,0.156353
30847.6,29.7834,13.4784,-0.0000379,0.20596
25443.5,29.6115,13.1765,-0.0000368,0.265089
25505.6,29.726,12.7984,-0.0000369,0.333619
24531.6,29.6669,12.6239,-0.0000338,0.42405
22169.9,29.4616,12.3751,-0.0000459,0.537243
21645.7,29.4418,12.3395,-0.0000413,0.674369
20671.8,29.4011,12.0915,-0.0000347,0.850882
20615.4,29.3517,12.1103,-0.000042,1.06366
19572.1,29.1124,11.9662,-0.000038,1.33836
18587.4,28.8899,11.7874,-0.0000426,1.68175
17940.3,28.529,11.6145,-0.000041,2.10543
17150.6,28.1309,11.444,-0.0000269,2.63879
16372.7,27.7129,11.2576,-0.0000306,3.31905
15352.4,27.0968,11.0061,-0.0000375,4.18681
14361.1,26.4903,10.7642,-0.0000355,5.29653
13484,25.8348,10.5132,-0.0000262,6.71651
12646,25.1872,10.2643,-0.0000365,8.52473
11921.5,24.6064,10.0726,-0.0000314,10.8209
11329.7,24.1306,9.91304,-0.0000306,13.7253
10896.2,23.7559,9.7933,-0.0000185,17.3273
10492.9,23.4785,9.71521,-0.0000136,21.8456
10224.9,23.3485,9.69492,-0.00000848,27.3449
10023.2,23.3201,9.70646,-0.00000297,34.0198
9898.12,23.401,9.75949,0.0000063,42.0034
9802.2,23.5304,9.82048,0.000011,51.5356
9739.54,23.693,9.89623,0.0000252,62.7688
9686.48,23.8329,9.95735,0.0000288,75.841
9609.45,23.9357,9.99761,0.0000494,91.0334
9519.27,24.0212,10.0258,0.0000575,108.556
9414.88,24.0662,10.0312,0.0000753,128.643
9282.86,24.0652,10.0196,0.0000991,151.712
9115.17,23.9869,9.96753,0.00011317,177.971
8899.82,23.8349,9.88429,0.000180617,209.507
8665.18,23.6063,9.7775,0.000211248,243.337
8425.39,23.3552,9.65702,0.000206124,281.317
8180.8,23.0973,9.54417,0.00024101,324.083
7945.59,22.8334,9.41829,0.000286525,371.857
7723.83,22.5853,9.31243,0.000304796,425.062
7519.39,22.3488,9.21177,0.000342065,483.852
7326.19,22.1125,9.11541,0.000381699,548.634
7140.94,21.8677,9.01348,0.000427235,619.489
6968.38,21.6109,8.90975,0.00046006,697.132
6806.77,21.3538,8.81035,0.000504974,781.416
6656.97,21.0916,8.70885,0.000531699,872.334
6514.68,20.8413,8.61542,0.000512511,974.183
6385.76,20.5929,8.51848,0.000640947,1080.2
6264.01,20.3459,8.4241,0.000723525,1193.84
6152.97,20.111,8.33954,0.000721989,1316.14
6050.67,19.8882,8.25828,0.000778366,1446.02
5956.08,19.6772,8.18107,0.000883374,1584.18
5870.94,19.4911,8.10913,0.000884209,1729.98
5794.68,19.3204,8.05239,0.000894889,1883.86
5718.93,19.1483,7.99114,0.00100338,2047.1
5648.54,18.9788,7.92857,0.000976527,2219.84
5587.29,18.8385,7.88629,0.00113408,2401.32
5525.95,18.6878,7.83608,0.00115682,2593.08
5463.2,18.5303,7.78385,0.00136967,2796.17
5401.58,18.353,7.72457,0.00124543,3012.31
5339.37,18.1762,7.66375,0.00131766,3241.65
5283.79,18.0162,7.61023,0.00154168,3483.47
5224.23,17.8215,7.54339,0.00160274,3740.38
4886.72,16.2499,6.90707,0.001393,4224.8
4591.88,14.883,6.36091,0.00219276,4767.46
4435.92,14.1748,6.08747,0.00215305,5279.1
4302.49,13.5492,5.84906,0.00220509,5856.26
4200.35,13.0414,5.66745,0.00294593,6453.67
4147.51,12.7784,5.58203,0.0022555,7034.04
4100.56,12.5358,5.50324,0.00265361,7670.34
4057.67,12.3008,5.43184,0.00345571,8368.79
4028.92,12.1322,5.38537,0.00408538,9069.13
4009.68,12.0097,5.35634,0.00364255,9783.98
3986.5,11.8534,5.31829,0.00365596,10611.1
3978.82,11.7871,5.30993,0.00407327,11367.6
3978.3,11.7695,5.31919,0.00447467,12105.7
3978.8,11.7478,5.33098,0.00444691,12941.9
3975.4,11.7069,5.33258,0.00490036,13864.6
3972.93,11.6744,5.3382,0.00533212,14833.5
3974.57,11.6698,5.34888,0.00543558,15741.5
3980.66,11.6983,5.37534,0.0053721,16679
3986.62,11.7335,5.39993,0.00578433,17606.6
3996.5,11.7767,5.43077,0.00669906,18570.7
4008.3,11.8387,5.47149,0.00676328,19635.4
4022.18,11.9169,5.51147,0.00695065,20589.9
4036.77,12.0164,5.55664,0.00710995,21409.9
4054.26,12.1194,5.6062,0.0074364,22376.6
4068.37,12.2094,5.64905,0.00797604,23353
4084.91,12.3007,5.69547,0.00890746,24522.1
4100.45,12.3921,5.74294,0.00864685,25742.8
4114.73,12.4768,5.78665,0.00876448,27091.6
4133.18,12.5954,5.8402,0.00918224,28209.4
4148.19,12.6907,5.88367,0.0111539,29426.4
4163.15,12.7944,5.92792,0.0110892,30546.2
4179.53,12.8947,5.97356,0.00978374,31680.8
4190.85,12.9895,6.00993,0.0120384,32674.1
4203.67,13.0755,6.04539,0.0113795,33829.6
4213.75,13.1515,6.08123,0.0124114,35122.1
4227.53,13.2438,6.11987,0.0139687,36310.7
4239.82,13.3366,6.15607,0.0141776,37477.4
4257.93,13.464,6.20382,0.0122535,38422.6
4268.95,13.5543,6.2404,0.0148232,39775.9
4278.75,13.6283,6.26836,0.0173182,41073.9
4295.86,13.7524,6.31548,0.016657,42086.2
4309.71,13.8522,6.35069,0.0185576,43130.5
4327.48,13.9743,6.40235,0.0178588,44272.2
4341.93,14.0789,6.44076,0.0181253,45383.6
4359.69,14.2081,6.4859,0.0206713,46275
4370.91,14.301,6.52313,0.0210413,47537.4
4387.03,14.4113,6.56315,0.0209932,48831.4
4403.37,14.5243,6.60735,0.02164,50199.5
4427.74,14.6915,6.67049,0.0230673,51360.1
4446.44,14.8238,6.71801,0.025769,52512.5
4466.76,14.9678,6.77076,0.025607,53661.6
4487.39,15.1153,6.82528,0.0269586,54585.2
4511.12,15.277,6.88048,0.0285114,55351.2
4527.95,15.3984,6.92106,0.0285916,56276.8
4541.14,15.4951,6.95639,0.0291735,57024.3
4558.71,15.6332,7.00047,0.0314483,57523.1
4570.18,15.7245,7.0311,0.0320548,58472.8
4585.3,15.828,7.06692,0.0334157,59608.3
4599.08,15.9254,7.10135,0.0352017,60471
4614.19,16.0507,7.13826,0.036937,61142.1
4629.22,16.151,7.17651,0.0365431,62201.7
4642.57,16.2515,7.20993,0.0398332,63334.7
4656.54,16.3443,7.24192,0.0392207,64438.3
4672.47,16.4569,7.27723,0.0423629,65033.2
